rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
67,"spotify:track:2Ce5IyMlVRVvN997ZJjJJA","Future, Rihanna","Selfish (feat. Rihanna)","Epic/Freebandz/A1",24,57,17,"274155"
68,"spotify:track:3ebXMykcMXOcLeJ9xZ17XH","Martin Garrix, Dua Lipa","Scared to Be Lonely","Epic Amsterdam",8,54,21,"268801"
69,"spotify:track:0dyiHoYbYjYaOEXLpmzQZG","Lorde","Supercut","Universal Music New Zealand Limited",69,-1,1,"264459"
70,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",7,62,16,"255619"
71,"spotify:track:3NdDpSvN911VPGivFlV5d0","ZAYN, Taylor Swift","I Don’t Wanna Live Forever (Fifty Shades Darker)","Big Machine Records, LLC",2,64,26,"251578"
72,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",68,68,22,"251323"
73,"spotify:track:5aAx2yezTd8zXrkmtKl66Z","The Weeknd, Daft Punk","Starboy","Universal Republic Records",1,66,26,"251145"
74,"spotify:track:4aWmUDTfIPGksMNLV2rQP2","Luis Fonsi, Daddy Yankee","Despacito","UMLE - Latino",49,69,19,"247516"
75,"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers, Halsey","Closer","Disruptor Records/Columbia",3,71,26,"236337"
76,"spotify:track:12REd1n8PeiHHWOh066tpr","Flume, kai","Never Be Like You","Future Classic",31,73,26,"235165"
77,"spotify:track:6HUnnBwYZqcED1eQztxMBN","Martin Jensen","Solo Dance","Virgin",21,65,25,"234363"
78,"spotify:track:193Dm5SqYy3hTSbuzxbwKc","Lorde","Writer In The Dark","Universal Music New Zealand Limited",78,-1,1,"231949"
79,"spotify:track:1Dp7JGFNjvg8Nk0CtMCcnr","Lorde","Hard Feelings/Loveless","Universal Music New Zealand Limited",79,-1,1,"229593"
80,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",22,72,10,"228304"
81,"spotify:track:1qOLh0tI7trd1zdDKxYZTe","Hailee Steinfeld, Grey, Zedd","Starving","UME - Global Clearing House",22,77,26,"227532"
82,"spotify:track:2RttW7RAu5nOAfq6YFvApB","Ed Sheeran","Happier","Atlantic Records UK",8,67,16,"223914"
83,"spotify:track:7Kq16WtEJzdRSNQgdXsn7Y","Mura Masa, A$AP Rocky","Love$ick (feat. A$AP Rocky)","Polydor Records",8,81,26,"220039"
84,"spotify:track:5knuzwU65gJK7IF5yJsuaW","Clean Bandit, Sean Paul, Anne-Marie","Rockabye (feat. Sean Paul & Anne-Marie)","Atlantic Records UK",2,76,26,"219637"
85,"spotify:track:1rPCgtaIF0CyKRgAwhtpbF","Amy Shark","Adore","Wonderlick",7,74,26,"218830"
86,"spotify:track:000xQL6tZNLJzIrtIgxqSl","ZAYN, PARTYNEXTDOOR","Still Got Time (feat. PARTYNEXTDOOR)","RCA Records Label",22,78,13,"217014"
87,"spotify:track:4rex1k9pBVFaIVKBBssZzi","PNAU, Kira Divine","Chameleon","etcetc AU",5,75,26,"216967"
88,"spotify:track:0SGkqnVQo9KPytSri1H6cF","Big Sean","Bounce Back","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",39,82,26,"213001"
89,"spotify:track:5kRPPEWFJIMox5qIkQkiz5","Harry Styles","Sweet Creature","Columbia",39,61,7,"211675"
90,"spotify:track:6SwRhMLwNqEi6alNPVG00n","Kendrick Lamar, Rihanna","LOYALTY. FEAT. RIHANNA.","Aftermath",12,80,10,"208998"
91,"spotify:track:5GXAXm5YOmYT0kL5jHvYBt","The Weeknd, Daft Punk","I Feel It Coming","Universal Republic Records",6,83,26,"208851"
92,"spotify:track:1wjzFQodRWrPcQ0AnYnvQ9","Lauv","I Like Me Better","Lauv",92,101,3,"206681"
93,"spotify:track:3EfugazgSddQvzZpkof5I4","Anne-Marie","Ciao Adios","Atlantic Records UK",79,79,11,"206676"
94,"spotify:track:54ucfuN596MU25jQD3KjCL","Lorde","Sober II (Melodrama)","Universal Music New Zealand Limited",94,-1,1,"203585"
95,"spotify:track:3PEgB3fkiojxms35ntsTgs","Axwell /\ Ingrosso","More Than You Know","EMI",95,166,2,"201965"
96,"spotify:track:1xznGGDReH1oQq0xzbwXa3","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",26,85,26,"197688"
97,"spotify:track:72jbDTw1piOOj770jWNeaG","The Chainsmokers","Paris","Disruptor Records/Columbia",3,87,23,"190165"
98,"spotify:track:4nMlau89VAjmV7agkl7OY3","Andy Grammer","Fresh Eyes","S-Curve Records",15,90,26,"185720"
99,"spotify:track:7oK9VyNzrYvRFo7nQEYkWN","The Killers","Mr. Brightside","Island Records",87,103,26,"183098"
100,"spotify:track:6JV2JOEocMgcZxYSZelKcc","Justin Timberlake","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Villa 40/RCA Records",40,98,26,"181817"
101,"spotify:track:4Km5HrUvYTaSUfiSGPJeQR","Migos, Lil Uzi Vert","Bad and Boujee (feat. Lil Uzi Vert)","Quality Control Music",33,100,26,"180758"
102,"spotify:track:51ChrwmUPDJvedPQnIU8Ls","Ed Sheeran","Dive","Atlantic Records UK",10,86,16,"180429"
103,"spotify:track:7LEydI5NfjY6mZfKwYIptZ","Fifth Harmony, Gucci Mane","Down (feat. Gucci Mane)","Syco Music/Epic",89,89,3,"180008"
104,"spotify:track:2bjwRfXMk4uRgOD9IBYl9h","Drake, Quavo, Travis Scott","Portland","Cash Money Records/Young Money Ent./Universal Rec.",40,92,14,"178820"
105,"spotify:track:6DNtNfH8hXkqOX1sjqmI7p","Major Lazer, Justin Bieber, MØ","Cold Water (feat. Justin Bieber & MØ)","Third Pardee Records",15,95,26,"177960"
106,"spotify:track:4b4KcovePX8Ke2cLIQTLM0","The Vamps, Matoma","All Night","EMI",21,96,26,"177046"
107,"spotify:track:2XMTqoHHSH0lvuXrvIEdco","FRENSHIP, Emily Warren","Capsize","Columbia",21,97,26,"175463"
108,"spotify:track:1Slwb6dOYkBlWal1PGtnNg","Ed Sheeran","Thinking out Loud","Atlantic Records UK",68,94,26,"168559"
109,"spotify:track:3HVr6jTVwBHBa2flM0eURR","Macklemore, Skylar Grey","Glorious (feat. Skylar Grey)","Bendo LLC",109,-1,1,"168003"
110,"spotify:track:1cG0umU5TKStygKsPFZ9pY","Robin Schulz, David Guetta, Cheat Codes","Shed a Light","Tonspiel",16,108,26,"167962"
111,"spotify:track:2Vf2Pflg5rTWSvSCK4qq4A","Chris Brown","Privacy","RCA Records Label",101,106,12,"167378"
112,"spotify:track:343YBumqHu19cGoGARUTsd","Drake","Fake Love","Cash Money Records/Young Money Ent./Universal Rec.",17,104,26,"167005"
113,"spotify:track:5Z01UMMf7V1o0MzF86s6WJ","Eminem","Lose Yourself","Aftermath",113,121,26,"165930"
114,"spotify:track:6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph","Atlantic Records UK",62,99,25,"165170"
115,"spotify:track:4ARPvK8DHLwt4oX65ZAFMw","XXXTENTACION","Look At Me!","Bad Vibes Forever / EMPIRE",93,102,16,"165072"
116,"spotify:track:4Q5yMlwAfAoitqg4r9oZHN","Cashmere Cat, Ariana Grande","Quit (feat. Ariana Grande)","Benny Blanco Major",70,91,8,"164088"
117,"spotify:track:0L87MffumRNWrY2SNUFcvs","Milky Chance","Cocoon","Vertigo Berlin",17,107,26,"161521"
118,"spotify:track:6lFDB0BFDRV58qaQDX85jV","Lorde","Liability (Reprise)","Universal Music New Zealand Limited",118,-1,1,"159239"
119,"spotify:track:4Hf7WnR761jpxPr5D46Bcd","Shawn Mendes","Treat You Better","Island Records",60,113,26,"158119"
120,"spotify:track:61WbtB6ujkpNAsAf5LjF4b","Katy Perry, Migos","Bon Appétit","Capitol Records (CAP)",48,63,8,"156992"
121,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",89,116,26,"155758"
122,"spotify:track:60xaS8mYBKUW4VQQ666N0T","Chance the Rapper, Knox Fortune","All Night (feat. Knox Fortune)","Chance the Rapper",65,112,25,"155132"
123,"spotify:track:69bp2EbF7Q2rqc5N3ylezZ","Justin Bieber","Sorry","RBMG/Def Jam",59,117,26,"150890"
124,"spotify:track:0y1QJc3SJVPKJ1OvFmFqe6","KALEO","Way down We Go","Elektra (NEK)",114,122,8,"150619"
125,"spotify:track:3hB5DgAiMAQ4DzYbsMq1IT","Justin Bieber","Love Yourself","RBMG/Def Jam",75,114,26,"149643"
126,"spotify:track:6oSmp7qnvAxUXeUKhl67a6","Hilltop Hoods, Montaigne, Tom Thum","1955","Universal Music Australia Pty. Ltd.",65,127,26,"149636"
127,"spotify:track:0prNGof3XqfTvNDxHonvdK","Alessia Cara","Scars To Your Beautiful","EP Entertainment, LLC / Def Jam",18,120,26,"149389"
128,"spotify:track:1e1JKLEDKP7hEQzJfNAgPl","Playboi Carti","Magnolia","AWGE Label",128,138,2,"148787"
129,"spotify:track:4pdPtRcBmOSQDlJ3Fk945m","DJ Snake, Justin Bieber","Let Me Love You","DJ Snake Def Jam",10,119,26,"148387"
130,"spotify:track:5dNfHmqgr128gMY2tc5CeJ","R. Kelly","Ignition - Remix","Jive",112,133,26,"147810"
131,"spotify:track:5Ua3GXyHwiSfpNTMjq6m2z","Little Mix","Touch","Syco Music",22,110,23,"147623"
132,"spotify:track:4VuS959DSpr82t3qBqCrWG","Ed Sheeran","Supermarket Flowers","Atlantic Records UK",17,109,16,"147241"
133,"spotify:track:4pLwZjInHj3SimIyN9SnOz","Ariana Grande, Nicki Minaj","Side To Side","Universal Records",38,115,26,"145710"
134,"spotify:track:7y9iMe8SOB6z3NoHE2OfXl","Halsey","Bad At Love","Astralwerks (ASW)",131,136,3,"145028"
135,"spotify:track:6mORGLOz79w6VsCRLWYYuK","Lord Huron","The Night We Met","Play It Again Sam",65,118,10,"144808"
136,"spotify:track:6eT7xZZlB2mwyzJ2sUKG6w","Post Malone","White Iverson","Universal Records",134,134,7,"142764"
137,"spotify:track:2pJZ1v8HezrAoZ0Fhzby92","Ed Sheeran","What Do I Know?","Atlantic Records UK",13,111,16,"142478"
138,"spotify:track:4tCtwWceOPWzenK2HAIJSb","Fifth Harmony, Ty Dolla $ign","Work from Home (feat. Ty Dolla $ign)","Syco Music/Epic",75,130,26,"142166"
139,"spotify:track:5hYTyyh2odQKphUbMqc5gN","Alessia Cara","How Far I'll Go - From ""Moana""","Walt Disney Records",15,126,26,"141482"
140,"spotify:track:13HVjjWUZFaWilh2QUJKsP","James Bay","Let It Go","Universal Records",123,123,19,"140898"
141,"spotify:track:0QsvXIfqM0zZoerQfsI9lm","The Chainsmokers, Daya","Don't Let Me Down","Disruptor Records/Columbia",48,132,26,"140748"
142,"spotify:track:6b8Be6ljOzmkOmFslEb23P","Bruno Mars","24K Magic","Atlantic Records",12,131,26,"138826"
143,"spotify:track:1yxgsra98r3qAtxqiGZPiX","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic",143,160,4,"138605"
144,"spotify:track:1EaKU4dMbesXXd3BrLCtYG","Kendrick Lamar","ELEMENT.","Aftermath",17,124,10,"137561"
145,"spotify:track:6C7RJEIUDqKkJRZVWdkfkH","Kanye West","Stronger","Roc-A-Fella",106,140,26,"137417"
146,"spotify:track:4TZy1wLyHec06pwgFYDh1a","Shawn Mendes","Mercy","Island Records",35,137,26,"136066"
147,"spotify:track:6XOYVSmNDjKUNMXooU4s4z","OneRepublic","No Vacancy","Mosley / Interscope",116,146,6,"135443"
148,"spotify:track:27SdWb2rFzO6GWiYDBTD9j","Sia","Cheap Thrills","Monkey Puzzle Records/RCA Records",53,141,26,"135267"
149,"spotify:track:0FuTx2s3YH1ppmtiM6l0zI","JP Cooper","September Song","Universal-Island Records Ltd.",74,145,24,"133710"
150,"spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU","Ed Sheeran","Barcelona","Atlantic Records UK",25,129,16,"132268"
151,"spotify:track:5XJJdNPkwmbUwE79gv0NxK","Kanye West, Jamie Foxx","Gold Digger","Roc-A-Fella",130,151,26,"130994"
152,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother",150,150,14,"129959"
153,"spotify:track:5HDPtsnyb3maFmPL8LLUTG","Ed Sheeran","New Man","Atlantic Records UK",12,125,16,"129341"
154,"spotify:track:6Fha6tXHkL3r9m9nNqQG8p","Vance Joy","Georgia","F-Stop Records/Atlantic",126,147,22,"129302"
155,"spotify:track:0azC730Exh71aQlOt9Zj3y","Calvin Harris, Rihanna","This Is What You Came For","Columbia",51,159,26,"129061"
156,"spotify:track:6p8NuHm8uCGnn2Dtbtf7zE","Migos, Gucci Mane","Slippery (feat. Gucci Mane)","Quality Control Music",156,-1,1,"128609"
157,"spotify:track:0jVPEBd4wyHupkTHwzQRyc","Peking Duk, Elliphant","Stranger (feat. Elliphant)","Sony Music Entertainment",11,143,26,"128422"
158,"spotify:track:62vpWI1CHwFy7tMIcSStl8","J. Cole","No Role Modelz","Roc Nation Records LLC",90,152,26,"128233"
159,"spotify:track:5hTpBe8h35rJ67eAWHQsJx","Aminé","Caroline","Universal Records",68,153,26,"127356"
160,"spotify:track:0VhgEqMTNZwYL1ARDLLNCX","James Arthur","Can I Be Him","Columbia",157,157,2,"126872"
161,"spotify:track:4vb4mFvYsr2h6enhjJsq9Y","Adele","Water Under the Bridge","XL Recordings",30,142,26,"126244"
162,"spotify:track:6dVZCbi9CYtD9LjAHXRjIG","Future, Kendrick Lamar","Mask Off (feat. Kendrick Lamar) - Remix","Epic/Freebandz/A1",88,128,4,"126222"
163,"spotify:track:6cAKeFFYW2aClZSUyvqAEW","Isaiah Firebrace","It's Gotta Be You","Sony Music Entertainment",41,163,25,"125589"
164,"spotify:track:1vvNmPOiUuyCbgWmtc6yfm","Calvin Harris","My Way","Columbia",24,167,26,"125522"
165,"spotify:track:68EMU2RD1ECNeOeJ5qAXCV","Charlie Puth, Selena Gomez","We Don't Talk Anymore (feat. Selena Gomez)","Artist Partner",81,165,23,"124978"
166,"spotify:track:60APt5N2NRaKWf5xzJdzyC","Calvin Harris, Young Thug, Pharrell Williams, Ariana Grande, Funk Wav","Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","Columbia",42,156,12,"124839"
167,"spotify:track:1vxw6aYJls2oq3gW0DujAo","Gnarls Barkley","Crazy","WM UK",143,149,25,"124722"
168,"spotify:track:3AsAuGTaDQzavZZThyYlop","NEIKED, Dyo","Sexual","Polydor Records",7,162,26,"124249"
169,"spotify:track:3Q3myFA7q4Op95DOpHplaY","blackbear","do re mi","Alamo",102,148,9,"124166"
170,"spotify:track:7hCcLbNDCVPNqAwuoutJ31","Julia Michaels","Uh Huh","J/Republic",141,164,3,"122800"
171,"spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4","Kodak Black","Tunnel Vision","Atlantic Records",98,158,14,"122243"
172,"spotify:track:1rIKgCH4H52lrvDcz50hS8","Zara Larsson","Lush Life","Epic/Record Company TEN",115,161,24,"121958"
173,"spotify:track:2CPqh63wRVscbceKcPxwvv","Mike Perry, shy martin","The Ocean (feat. Shy Martin)","DF Records",37,171,26,"121342"
174,"spotify:track:6OZh916QF8XNunWaP97WEZ","Jonas Blue, Dakota","Fast Car","Positiva",83,168,26,"121154"
175,"spotify:track:0XfOi87h82i09rQjWYG0Bm","Jax Jones, Demi Lovato, Stefflon Don","Instruction (feat. Demi Lovato & Stefflon Don)","Polydor Records",175,-1,1,"120829"
176,"spotify:track:7bJwvubZZaoGE1AGEfu8Fi","Ariana Grande","One Last Time","Universal Records",117,139,3,"120094"
177,"spotify:track:4WjH9Bzt3kx7z8kl0awxh4","Major Lazer, MØ, DJ Snake","Lean On (feat. MØ & DJ Snake)","Third Pardee Records",64,174,26,"120009"
178,"spotify:track:6520aj0B4FSKGVuKNsOCOi","Katy Perry, Skip Marley","Chained To The Rhythm","Capitol Records (CAP)",12,135,19,"119672"
179,"spotify:track:7129iqBafaphfc3WPCGC0L","Lukas Graham","7 Years","Warner Records",91,173,26,"119481"
180,"spotify:track:2BTw5ZxeBygVJpdMK1Ur3c","Kita Alexander","Hotel","Atlantic Records UK",180,197,2,"119456"
181,"spotify:track:5NNlUMcOEOdoOIwwaWXv0k","Maroon 5, Future","Cold (feat. Future)","Interscope Records*",22,155,18,"119007"
182,"spotify:track:7ol59kVwq3DQyyjKZ2DRzy","Tash Sultana","Jungle","Tash Sultana",61,172,22,"118753"
183,"spotify:track:6PJ8FF6UR8FZXfEvpHkIVN","Ed Sheeran","How Would You Feel (Paean)","Atlantic Records UK",18,144,18,"118006"
184,"spotify:track:6UjfByV1lDLW0SOVQA4NAi","Drake","Gyalchester","Cash Money Records/Young Money Ent./Universal Rec.",61,170,13,"117502"
185,"spotify:track:62Rr9VBVpvrrbkNQLsPzb8","Angus & Julia Stone","Snow","[PIAS] Le Label",185,-1,1,"116848"
186,"spotify:track:3cO4ZL8NcUU7i5o4k12tAS","Vera Blue","Mended","Universal Music Australia Pty. Ltd.",132,154,4,"116732"
187,"spotify:track:6mapJIPnQ23RTAevUoE0DL","Rae Sremmurd","Swang","Mike WiLL Made-It",178,178,9,"116489"
188,"spotify:track:4IWAyPf1KMq7JCyGeCjTeH","Imagine Dragons","Whatever It Takes","Kid Ina Korner / Interscope",136,183,5,"116287"
189,"spotify:track:6Pw3Gvw4wNMZfTYZa6IQal","Bebe Rexha, Lil Wayne","The Way I Are (Dance with Somebody) [feat. Lil Wayne]","Warner Records",185,185,2,"116056"
190,"spotify:track:17Fd6Yb7mSbinKG8LoWfFl","Mike Posner, Seeb","I Took A Pill In Ibiza - Seeb Remix","Monster Mountain, LLC / Island",62,176,26,"115829"
