main_artist,track_name,Labels,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,Artist Song Count,MaxMin Ratio Position,MaxMin Ratio Streams,MaxMin Difference Position,MaxMin Difference Streams
Kendrick Lamar,Count Me Out,4,25707,562609,62512.11111111111,7,9,28.571428571428573,8.314272377173532,193,188028
Kendrick Lamar,Crown,1,30798,238780,79593.33333333333,13,3,9.846153846153847,5.187057601142931,115,128953
Kendrick Lamar,DNA.,1,26079,26079,26079.0,176,1,1.0,1.0,0,0
Kendrick Lamar,Die Hard,0,28605,1170063,58503.15,2,20,97.0,9.007341373885684,192,229050
Kendrick Lamar,Father Time (feat. Sampha),4,26967,564055,70506.875,4,8,42.25,9.093744205881261,165,218264
Kendrick Lamar,HUMBLE.,1,1746,131239,5047.653846153846,39,26,5.128205128205129,21.213631156930127,161,35293
Kendrick Lamar,LOVE. FEAT. ZACARI.,4,26059,389788,29983.69230769231,74,13,2.554054054054054,1.6350972792509306,115,16550
Kendrick Lamar,Mirror,1,27071,186773,62257.666666666664,23,3,8.173913043478262,4.4519227217317425,165,93447
Kendrick Lamar,Money Trees,4,14479,751446,27831.333333333332,90,27,2.1333333333333333,2.5360867463222596,102,22241
Kendrick Lamar,Mother I Sober (feat. Beth Gibbons of Portishead),1,26557,204722,68240.66666666667,17,3,11.529411764705882,5.131340136310577,179,109716
Kendrick Lamar,Mr. Morale,1,34498,238542,79514.0,14,3,7.142857142857143,4.428024813032639,86,118260
Kendrick Lamar,N95,0,32139,1402496,70124.8,1,20,152.0,9.850586514826224,151,284449
Kendrick Lamar,Purple Hearts,4,27261,423307,70551.16666666667,9,6,22.11111111111111,7.557352995121235,190,178760
Kendrick Lamar,Rich - Interlude,1,28104,241269,80423.0,12,3,13.583333333333334,5.9725661827497865,151,139749
Kendrick Lamar,Rich Spirit,0,29208,1062249,59013.833333333336,6,18,29.333333333333332,8.131710490276637,170,208303
Kendrick Lamar,Savior,4,25597,464422,58052.75,11,8,17.818181818181817,7.35304918545142,185,162619
Kendrick Lamar,Savior - Interlude,1,27475,211137,70379.0,16,3,11.0625,5.1349954504094635,161,113609
Kendrick Lamar,Silent Hill,4,27977,651761,54313.416666666664,10,12,19.8,7.174607713478929,188,172747
Kendrick Lamar,The Heart Part 5,4,28646,295243,73810.75,1,4,154.0,5.049116805138588,153,115991
Kendrick Lamar,United In Grief,4,29847,483015,80502.5,3,6,49.666666666666664,8.334606493114887,146,218916
Kendrick Lamar,We Cry Together,4,28059,465443,77573.83333333333,5,6,38.0,8.624826258954347,185,213945
Kendrick Lamar,Worldwide Steppers,4,36989,303945,101315.0,8,3,10.5,5.650274405904458,76,172009
Kevboii,Stoute Boude,1,21106,42884,21442.0,200,2,1.0,1.0318392874064246,0,672
Kevin Gates,Thinking with My Dick (feat. Juicy J),1,27856,27856,27856.0,136,1,1.0,1.0,0,0
Khaid,WITH YOU,1,15587,15587,15587.0,195,1,1.0,1.0,0,0
Khalid,9.13,1,6161,6161,6161.0,145,1,1.0,1.0,0,0
Khalid,Alive,1,7314,7314,7314.0,178,1,1.0,1.0,0,0
Khalid,Bad Luck,1,7287,21515,10757.5,54,2,3.537037037037037,1.9525181830657334,137,6941
Khalid,Better,3,12308,3252271,21681.806666666667,1,150,200.0,2.8265355866103348,199,22481
Khalid,Bluffin',1,7492,7492,7492.0,170,1,1.0,1.0,0,0
Khalid,Don't Pretend (feat. SAFE),1,7485,54500,10900.0,33,5,5.0606060606060606,2.598797595190381,134,11967
Khalid,Eleven,1,13896,130486,21747.666666666668,40,6,3.475,2.006908462867012,99,13992
Khalid,Eleven (feat. Summer Walker),1,12630,30149,15074.5,90,2,2.033333333333333,1.3870942201108472,93,4889
Khalid,Free Spirit,1,9843,9843,9843.0,104,1,1.0,1.0,0,0
Khalid,Hundred,1,10319,10319,10319.0,96,1,1.0,1.0,0,0
Khalid,Intro,1,11334,11334,11334.0,80,1,1.0,1.0,0,0
Khalid,Know Your Worth,4,15526,891819,20739.976744186046,20,43,9.7,2.3659023573360813,174,21207
Khalid,Know Your Worth (feat. Davido & Tems),1,10796,10796,10796.0,189,1,1.0,1.0,0,0
Khalid,Last Call,1,27566,27566,27566.0,133,1,1.0,1.0,0,0
Khalid,Location,1,2956,189013,5108.459459459459,95,37,2.094736842105263,2.8092016238159676,104,5348
Khalid,Love Lies (with Normani),4,5535,744273,11108.55223880597,3,67,62.666666666666664,3.504787714543812,185,13864
Khalid,Motion,1,7153,7153,7153.0,115,1,1.0,1.0,0,0
Khalid,My Bad,1,7446,229562,15304.133333333333,16,15,11.875,4.002686005909213,174,22358
Khalid,New Normal,1,29743,29743,29743.0,85,1,1.0,1.0,0,0
Khalid,OTW,1,5252,287272,7181.8,17,40,11.529411764705882,2.0986290936785985,179,5770
Khalid,Outta My Head (with John Mayer),1,7643,109601,13700.125,19,8,9.473684210526315,3.4243098259845612,161,18529
Khalid,Paradise,1,10340,10340,10340.0,94,1,1.0,1.0,0,0
Khalid,Present,1,24231,24231,24231.0,161,1,1.0,1.0,0,0
Khalid,Right Back,1,12000,12000,12000.0,73,1,1.0,1.0,0,0
Khalid,Right Back (feat. A Boogie Wit Da Hoodie),1,9735,206836,15910.461538461539,41,13,4.682926829268292,2.0349255264509503,151,10075
Khalid,Salem's Interlude,1,5573,5573,5573.0,169,1,1.0,1.0,0,0
Khalid,Saturday Nights,0,6441,1232278,16003.61038961039,7,77,28.142857142857142,4.927961496662009,190,25300
Khalid,Self,1,10769,25411,12705.5,54,2,1.6296296296296295,1.3596434209304484,34,3873
Khalid,Suncity (feat. Empress Of),1,6250,186817,9832.473684210527,9,19,22.0,3.45856,189,15366
Khalid,Talk,1,23721,209637,26204.625,13,8,1.6923076923076923,1.2571561064036085,9,6100
Khalid,Talk (feat. Disclosure),0,11376,1136284,20659.70909090909,5,55,37.6,3.0235583684950775,183,23020
Khalid,This Way - From SUPERFLY - Original Soundtrack,1,3444,7070,3535.0,154,2,1.2467532467532467,1.0528455284552845,38,182
Khalid,Twenty One,1,8410,8410,8410.0,143,1,1.0,1.0,0,0
Khalid,Up All Night,4,11333,365105,17385.95238095238,28,21,6.964285714285714,2.448424953675108,167,16415
Khalid,Vertigo,1,5105,14256,7128.0,79,2,2.3797468354430378,1.7925563173359451,109,4046
Khalid,Young Dumb & Broke,4,3135,433214,6465.880597014925,61,67,3.1475409836065573,2.964274322169059,131,6158
Khanyisa,Bheka Mina Ngedwa,4,25552,773418,55244.142857142855,11,14,14.363636363636363,3.629696305572949,147,67194
Kid Cudi,Another Day,1,27602,27602,27602.0,90,1,1.0,1.0,0,0
Kid Cudi,Beautiful Trip,1,20311,20311,20311.0,164,1,1.0,1.0,0,0
Kid Cudi,Damaged,1,20156,20156,20156.0,170,1,1.0,1.0,0,0
Kid Cudi,Dive,1,23506,23506,23506.0,117,1,1.0,1.0,0,0
Kid Cudi,Heaven On Earth,1,21650,21650,21650.0,144,1,1.0,1.0,0,0
Kid Cudi,Sad People,1,21411,21411,21411.0,149,1,1.0,1.0,0,0
Kid Cudi,She Knows This,1,32624,32624,32624.0,65,1,1.0,1.0,0,0
Kid Cudi,Show Out (with Skepta & Pop Smoke),1,16651,116494,23298.8,44,5,4.295454545454546,2.261365683742718,145,21003
Kid Cudi,"Solo Dolo, Pt. III",1,22908,22908,22908.0,125,1,1.0,1.0,0,0
Kid Cudi,Tequila Shots,1,18483,102884,25721.0,35,4,4.285714285714286,2.1841151328247577,115,21886
Kid Cudi,The Adventures of Moon Man & Slim Shady (with Eminem),1,17294,67331,22443.666666666668,51,3,2.6862745098039214,1.654851393546895,86,11325
Kid X,Mtan 'Omuntu (feat. Shwi Nomtekhala & Makwa),1,2978,2978,2978.0,197,1,1.0,1.0,0,0
Kiiara,Messy,1,3129,6515,3257.5,178,2,1.0786516853932584,1.0821348673697666,14,257
Killer Kau,Amaneighbour,4,21595,789933,31597.32,19,25,10.421052631578947,2.2352859458207917,179,26676
Kina,Can We Kiss Forever?,1,11214,45773,11443.25,171,4,1.128654970760234,1.0415551988585696,22,466
Kina,Get You The Moon (feat. Snw),1,7280,150310,10020.666666666666,95,15,2.1052631578947367,1.7557692307692307,105,5502
King Modana,Malwedhe,1,6168,78019,8668.777777777777,78,9,2.1538461538461537,1.832036316472114,90,5132
King Princess,1950,4,3732,348093,6328.963636363636,42,55,4.738095238095238,2.584941050375134,157,5915
Kizz Daniel,Buga (Lo Lo Lo),0,49490,1409098,67099.90476190476,12,21,4.583333333333333,2.4639927258031924,43,72453
Kizz Daniel,Eh God (Barnabas),1,28627,28627,28627.0,91,1,1.0,1.0,0,0
Kizz Daniel,Lie,1,16055,16055,16055.0,190,1,1.0,1.0,0,0
Kizz Daniel,Oshe (feat. The Cavemen.),1,20558,20558,20558.0,132,1,1.0,1.0,0,0
Kizz Daniel,Pour Me Water,1,20343,20343,20343.0,137,1,1.0,1.0,0,0
Kodak Black,MoshPit (feat. Juice WRLD),1,5931,5931,5931.0,177,1,1.0,1.0,0,0
Kodak Black,Roll in Peace (feat. XXXTENTACION),1,3740,7624,3812.0,153,2,1.0522875816993464,1.0385026737967915,8,144
Kodak Black,Super Gremlin,4,24590,609574,32082.842105263157,59,19,3.2203389830508473,1.653233021553477,131,16063
Kodak Black,Take One,1,5929,5929,5929.0,165,1,1.0,1.0,0,0
Kodak Black,ZEZE (feat. Travis Scott & Offset),4,7409,633909,16681.815789473683,8,38,22.5,3.2657578620596572,172,16787
Konke,Kancane,0,55306,1252104,69561.33333333333,12,18,3.25,1.5369941778468883,27,29699
Kris Kross Amsterdam,Whenever (feat. Conor Maynard),1,4755,122172,7186.588235294118,43,17,4.325581395348837,2.4172450052576235,143,6739
Kvng Vinci,SQUID GAME - AMAPIANO - LONGER VERSION,1,28554,120078,40026.0,36,3,3.388888888888889,1.8585837360790083,86,24516
Kwesta,I Came I Saw (feat. Rick Ross),1,12477,12477,12477.0,163,1,1.0,1.0,0,0
Kwesta,Khethile Khethile (feat. Makwa & Tshego AMG),1,18237,18237,18237.0,43,1,1.0,1.0,0,0
Kwesta,Kubo,1,18857,18857,18857.0,183,1,1.0,1.0,0,0
Kwesta,Njandini,1,12019,12019,12019.0,195,1,1.0,1.0,0,0
Kwesta,Run It Up (feat. Rich Homie Quan),1,12260,12260,12260.0,141,1,1.0,1.0,0,0
Kwesta,Spirit (feat. Wale),1,1197,47800,3983.3333333333335,54,12,3.388888888888889,4.835421888053467,129,4591
Kwesta,Vur Vai,1,7232,173576,8678.8,27,20,7.222222222222222,2.273644911504425,168,9211
Kweyama Brothers,Impilo yaseSandton,0,20749,1374216,52854.46153846154,7,26,27.714285714285715,4.574437322280592,187,74166
Kwiish SA,Iskhathi - Main Mix,1,6994,22416,7472.0,154,3,1.2597402597402598,1.1246782956820132,40,872
Kwiish SA,LiYoshona - Main Mix,5,22930,2312619,53781.83720930233,4,43,47.0,4.235630178805059,184,74193
Kwiish SA,Sbongu Mdali,1,30860,30860,30860.0,105,1,1.0,1.0,0,0
Kygo,Born To Be Yours,4,7597,610258,10004.22950819672,18,61,10.555555555555555,2.0967487165986576,172,8332
Kygo,"Carry On (from the Original Motion Picture ""POKMON Detective Pikachu"")",4,11623,401214,14859.777777777777,33,27,3.696969696969697,1.7815538157102297,89,9084
Kygo,Forever Yours - Avicii Tribute,1,13050,40695,13565.0,134,3,1.2238805970149254,1.0593869731800767,30,775
Kygo,Freedom,1,16741,16741,16741.0,94,1,1.0,1.0,0,0
Kygo,Happy Now,4,6890,646945,9953.0,25,65,7.96,2.316400580551524,174,9070
Kygo,Higher Love,5,14746,2299470,21899.714285714286,19,105,10.526315789473685,2.1728604367286044,181,17295
Kygo,I'll Wait,1,11166,29247,14623.5,85,2,2.2,1.6192907039226223,102,6915
Kygo,It Ain't Me (with Selena Gomez),1,2465,176881,4314.170731707317,115,41,1.7304347826086957,2.432454361054767,84,3531
Kygo,Like It Is,1,12768,110022,15717.42857142857,66,7,2.1515151515151514,1.6537437343358397,76,8347
Kygo,Lose Somebody,0,21078,1801737,24347.797297297297,40,74,4.9,1.4169276022393016,156,8788
Kygo,Love Me Now (feat. Zoe Wees),1,23747,23747,23747.0,135,1,1.0,1.0,0,0
Kygo,Not Ok,1,7693,51581,10316.2,62,5,2.7096774193548385,1.8002079812816847,106,6156
Kygo,Remind Me to Forget,4,5271,597393,8297.125,23,72,8.130434782608695,2.056346044393853,164,5568
Kygo,Stargazing,1,2151,19858,2482.25,168,8,1.1488095238095237,1.3677359367735937,25,791
Kygo,Think About You,1,7468,41149,10287.25,52,4,3.3076923076923075,1.8999732190680236,120,6721
Kygo,Undeniable (feat. X Ambassadors),1,25787,25787,25787.0,145,1,1.0,1.0,0,0
Kygo,What's Love Got to Do with It,1,14635,14635,14635.0,164,1,1.0,1.0,0,0
Kygo,Woke Up in Love,1,32604,32604,32604.0,133,1,1.0,1.0,0,0
Kyle Watson,Sides,1,3940,3940,3940.0,191,1,1.0,1.0,0,0
Kyle Watson,You Boy - Radio Edit,1,4572,38133,5447.571428571428,115,7,1.7391304347826086,1.3064304461942258,85,1401
Kylie Minogue,Santa Baby,1,9780,73180,18295.0,108,4,1.6944444444444444,3.0708588957055216,75,20253
LADIPOE,Big Energy,1,38486,38486,38486.0,63,1,1.0,1.0,0,0
LADIPOE,Feeling,1,16001,16001,16001.0,191,1,1.0,1.0,0,0
LISA,MONEY,4,22712,583128,34301.64705882353,42,17,4.642857142857143,2.2559880239520957,153,28526
Labrinth,All For Us,1,26084,124628,31157.0,90,4,2.088888888888889,1.3176276644686398,98,8285
Labrinth,All For Us - from the HBO Original Series Euphoria,1,9561,117802,19633.666666666668,91,6,1.7032967032967032,3.0832548896558936,64,19918
Labrinth,Forever,1,25146,210425,30060.714285714286,86,7,2.3255813953488373,1.3908375089477452,114,9828
Labrinth,Formula,1,24146,155439,25906.5,139,6,1.4028776978417266,1.15621635053425,56,3772
Labrinth,Im Tired (with Zendaya) - Bonus Track,1,25570,212177,35362.833333333336,37,6,4.513513513513513,1.9351974970668753,130,23913
Labrinth,Mount Everest,4,25393,408952,34079.333333333336,52,12,3.576923076923077,1.6674674122789745,134,16949
Labrinth,Still Don't Know My Name,1,13946,210734,21073.4,63,10,3.0476190476190474,1.8423203786031837,129,11747
Lad,Adulthood Anthem,1,20170,20170,20170.0,139,1,1.0,1.0,0,0
Lady Du,Dakiwe,4,20419,884547,36856.125,29,24,6.586206896551724,2.497086047308879,162,30569
Lady Du,Malunde,1,27808,68889,34444.5,61,2,2.6065573770491803,1.4773086881472957,98,13273
Lady Du,uZuma Yi Star,4,22860,495682,38129.38461538462,26,13,6.769230769230769,2.217716535433071,150,27837
Lady Gaga,Alice,1,12524,12524,12524.0,190,1,1.0,1.0,0,0
Lady Gaga,Always Remember Us This Way,1,5891,143962,7576.9473684210525,94,19,2.117021276595745,1.9933797317942625,105,5852
Lady Gaga,Hold My Hand,4,25103,658427,34654.05263157895,78,19,2.3974358974358974,1.613950523841772,109,15412
Lady Gaga,Rain On Me (with Ariana Grande),0,17129,1029776,27831.783783783783,8,37,24.75,2.9450055461498046,190,33316
Lady Gaga,Shallow,3,5153,4204146,22362.478723404256,10,188,19.8,6.732777023093344,188,29541
Lady Gaga,Sour Candy (with BLACKPINK),1,13474,65011,21670.333333333332,30,3,4.766666666666667,2.4363218049576965,113,19353
Lady Gaga,Stupid Love,1,12756,143369,20481.285714285714,23,7,6.6521739130434785,2.8683756663530886,130,23833
Lady Zamar,Collide,4,2289,377605,8208.804347826086,43,46,4.465116279069767,5.792048929663609,149,10969
Lady Zamar,What You Need,1,4603,4603,4603.0,194,1,1.0,1.0,0,0
Lana Del Rey,Chemtrails Over The Country Club,1,16675,16675,16675.0,192,1,1.0,1.0,0,0
Lana Del Rey,Doin' Time,1,9065,9065,9065.0,182,1,1.0,1.0,0,0
Lana Del Rey,Fuck it I love you,1,9209,9209,9209.0,173,1,1.0,1.0,0,0
Lana Del Rey,Norman fucking Rockwell,1,11994,11994,11994.0,104,1,1.0,1.0,0,0
Lauren Daigle,You Say,1,4855,300655,7911.973684210527,118,38,1.6864406779661016,2.0815653964984553,81,5251
Lauren Spencer-Smith,Fingers Crossed,4,24027,668002,33400.1,38,20,5.2631578947368425,2.3967619761102092,162,33560
Lauren Spencer-Smith,Flowers,1,25790,53387,26693.5,159,2,1.1383647798742138,1.0700659170221016,22,1807
Lauv,Chasing Fire,1,2289,18654,3109.0,94,6,1.8829787234042554,1.656618610747051,83,1503
Lauv,Drugs & The Internet,1,7347,36900,9225.0,78,4,2.5256410256410255,1.5693480332108343,119,4183
Lauv,Enemies,1,3804,43595,5449.375,65,8,2.6153846153846154,1.6445846477392219,105,2452
Lauv,Fake,1,15887,15887,15887.0,173,1,1.0,1.0,0,0
Lauv,Feelings,1,9917,128730,14303.333333333334,71,9,2.676056338028169,1.736815569224564,119,7307
Lauv,Getting Over You,1,2311,4907,2453.5,131,2,1.213740458015267,1.1233232366940717,28,285
Lauv,I Like Me Better,5,2783,2438197,16040.769736842105,17,152,11.764705882352942,8.790154509522099,183,21680
Lauv,Invisible Things,1,13030,13030,13030.0,171,1,1.0,1.0,0,0
Lauv,Mean It,1,11965,143050,14305.0,54,10,3.314814814814815,1.694191391558713,125,8306
Lauv,Modern Loneliness,1,13229,57647,14411.75,96,4,1.6145833333333333,1.2502834681381814,59,3311
Lauv,Superhero,1,4343,4343,4343.0,187,1,1.0,1.0,0,0
Lauv,There's No Way (feat. Julia Michaels),4,5454,375028,8523.363636363636,60,44,3.316666666666667,2.0993766043270994,139,5996
Lauv,"fuck, i'm lonely (with Anne-Marie)",4,12666,854238,17796.625,19,48,10.105263157894736,2.202668561503237,173,15233
Lauv,i'm so tired...,0,12243,1169472,15592.96,18,75,10.277777777777779,2.0722045250347136,167,13127
Leah Kate,10 Things I Hate About You,1,25663,79866,26622.0,144,3,1.2638888888888888,1.0753224486614972,38,1933
Lebza TheVillain,Sosha (feat. Sino Msolo & Toss),1,29298,29298,29298.0,134,1,1.0,1.0,0,0
Leeland,Way Maker - Live,1,12297,37441,12480.333333333334,152,3,1.0723684210526316,1.0422867366024233,11,520
Lennon Stella,La Di Da,1,7020,14704,7352.0,161,2,1.15527950310559,1.0945868945868946,25,664
Leon Schuster,Hie' Kommie Bokke,1,13701,13701,13701.0,112,1,1.0,1.0,0,0
Leona Lewis,Bleeding Love,1,6896,29646,7411.5,180,4,1.0555555555555556,1.1453016241299303,10,1002
Leona Lewis,One More Sleep,1,7615,21656,10828.0,162,2,1.0493827160493827,1.8438608010505582,8,6426
Lewis Capaldi,Before You Go,3,18982,4296244,29426.328767123287,25,146,7.96,1.839005373511748,174,15926
Lewis Capaldi,Bruises,4,7335,884773,13611.892307692307,73,65,2.7260273972602738,2.4877982276755284,126,10913
Lewis Capaldi,Forget Me,1,28876,101017,33672.333333333336,106,3,1.8018867924528301,1.2650297825183543,85,7653
Lewis Capaldi,Someone You Loved,2,5907,7316362,37713.20618556701,7,194,28.0,8.338412053495853,189,43348
Lewis Capaldi,when the party's over - Recorded at Spotify Studios NYC,1,7763,17649,8824.5,111,2,1.4864864864864864,1.2734767486796341,54,2123
Liam Payne,Familiar,1,3106,27715,3464.375,129,8,1.2635658914728682,1.2289117836445589,34,711
Liam Payne,For You (With Rita Ora),1,1524,39852,3321.0,49,12,3.4693877551020407,2.6253280839895012,121,2477
Liam Payne,Strip That Down,1,5122,43709,6244.142857142857,128,7,1.453125,1.4082389691526747,58,2091
Lil Baby,Detox,1,31434,31434,31434.0,170,1,1.0,1.0,0,0
Lil Baby,Drip Too Hard (Lil Baby & Gunna),4,5315,851376,16693.647058823528,41,51,4.878048780487805,8.07093132643462,159,37582
Lil Baby,Emotionally Scarred,1,12432,12432,12432.0,171,1,1.0,1.0,0,0
Lil Baby,Freestyle,1,29967,29967,29967.0,174,1,1.0,1.0,0,0
Lil Baby,Hats Off (feat. Travis Scott),1,19053,119518,23903.6,57,5,3.3157894736842106,1.877919487744712,132,16727
Lil Baby,Heatin Up (feat. Gunna),1,16672,16672,16672.0,99,1,1.0,1.0,0,0
Lil Baby,In A Minute,1,23776,23776,23776.0,187,1,1.0,1.0,0,0
Lil Baby,Live Off My Closet (feat. Future),1,12776,12776,12776.0,167,1,1.0,1.0,0,0
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",1,5668,79372,7215.636363636364,65,11,3.0153846153846153,1.7464714184897672,131,4231
Lil Baby,Right On,1,30935,30935,30935.0,94,1,1.0,1.0,0,0
Lil Baby,Sum 2 Prove,1,12110,12110,12110.0,182,1,1.0,1.0,0,0
Lil Baby,The Bigger Picture,1,14550,104654,17442.333333333332,50,6,3.34,1.715807560137457,117,10415
Lil Baby,Voice of the Heroes,1,31664,31664,31664.0,78,1,1.0,1.0,0,0
Lil Baby,We Paid (feat. 42 Dugg),1,14027,170093,17009.3,89,10,2.247191011235955,1.425964211877094,111,5975
Lil Baby,Woah,1,10774,235992,13881.882352941177,74,17,2.6621621621621623,1.8712641544458883,123,9387
Lil Baby,Yes Indeed,1,4401,180696,8213.454545454546,14,22,11.0,2.7227902749375144,140,7582
Lil Dicky,Earth,1,7688,121177,13464.111111111111,27,9,6.2592592592592595,2.5434443288241417,142,11866
Lil Dicky,Freaky Friday (feat. Chris Brown),1,4012,213190,8527.6,7,25,26.428571428571427,3.6757228315054835,178,10735
Lil Durk,AHHH HA,1,25427,25427,25427.0,177,1,1.0,1.0,0,0
Lil Durk,Petty Too (feat. Future),1,24796,24796,24796.0,186,1,1.0,1.0,0,0
Lil Durk,What Happened To Virgil (feat. Gunna),1,23225,73731,24577.0,141,3,1.4184397163120568,1.1085037674919267,59,2520
Lil Kesh,Don't Call Me (feat. Zinoleesky),1,29875,29875,29875.0,87,1,1.0,1.0,0,0
Lil Mosey,Blueberry Faygo,5,15922,2502734,35753.34285714286,5,70,37.2,3.7574425323451828,181,43904
Lil Mosey,Noticed,1,4378,59237,6581.888888888889,79,9,2.518987341772152,2.171311100959342,120,5128
Lil Mosey,Stuck In A Dream (feat. Gunna),1,11061,69135,13827.0,82,5,2.207317073170732,1.4960672633577434,99,5487
Lil Nas X,C7osure (You Like),1,10363,10363,10363.0,116,1,1.0,1.0,0,0
Lil Nas X,DEAD RIGHT NOW,1,30326,30326,30326.0,119,1,1.0,1.0,0,0
Lil Nas X,DOLLA SIGN SLIME (feat. Megan Thee Stallion),1,34686,34686,34686.0,99,1,1.0,1.0,0,0
Lil Nas X,DONT WANT IT,1,22452,22452,22452.0,197,1,1.0,1.0,0,0
Lil Nas X,HOLIDAY,0,18925,1366517,36932.89189189189,5,37,39.8,3.811783355350066,194,53213
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),3,31050,4790639,77268.37096774194,3,62,51.333333333333336,5.045925925925926,151,125626
Lil Nas X,LOST IN THE CITADEL,1,25040,25040,25040.0,170,1,1.0,1.0,0,0
Lil Nas X,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),1,31272,31272,31272.0,151,1,1.0,1.0,0,0
Lil Nas X,MONTERO (Call Me By Your Name),5,22215,3123492,55776.642857142855,2,56,94.0,5.354625253207292,186,96738
Lil Nas X,ONE OF ME (feat. Elton John),1,25972,25972,25972.0,159,1,1.0,1.0,0,0
Lil Nas X,Old Town Road,4,9241,631380,19730.625,4,32,49.75,4.343469321502002,195,30897
Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,1,14771,14771,14771.0,69,1,1.0,1.0,0,0
Lil Nas X,Old Town Road - Remix,5,12350,1938720,28510.58823529412,1,68,187.0,4.537651821862348,186,43690
Lil Nas X,Panini,4,11326,836443,27881.433333333334,5,30,37.0,3.895550061804697,180,32795
Lil Nas X,Panini - DaBaby Remix,1,10033,88481,12640.142857142857,72,7,2.75,1.6004186185587561,126,6024
Lil Nas X,Rodeo,1,9225,230073,16433.785714285714,14,14,12.714285714285714,3.143089430894309,164,19770
Lil Nas X,SCOOP (feat. Doja Cat),1,24893,70505,35252.5,59,2,2.6610169491525424,1.832322339613546,98,20719
Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),1,23569,68513,34256.5,82,2,1.353658536585366,1.9069116211973356,29,21375
Lil Nas X,SUN GOES DOWN,1,24030,123001,30750.25,63,4,1.9206349206349207,1.6547232625884312,58,15733
Lil Nas X,TALES OF DOMINICA,1,26257,26257,26257.0,153,1,1.0,1.0,0,0
Lil Nas X,THATS WHAT I WANT,5,28325,2357230,45331.346153846156,14,52,14.142857142857142,3.4862488967343337,184,70423
Lil Peep,Falling Down - Bonus Track,1,4635,195689,12230.5625,7,16,27.714285714285715,5.061488673139158,187,18825
Lil Peep,Life is Beautiful,1,5335,5335,5335.0,197,1,1.0,1.0,0,0
Lil Peep,Sex with My Ex,1,7538,7538,7538.0,122,1,1.0,1.0,0,0
Lil Pump,Be Like Me (feat. Lil Wayne),1,9979,9979,9979.0,97,1,1.0,1.0,0,0
Lil Pump,Butterfly Doors,1,6350,42665,8533.0,67,5,2.746268656716418,1.7913385826771653,117,5025
Lil Pump,Drug Addicts,1,3425,3425,3425.0,192,1,1.0,1.0,0,0
Lil Pump,Esskeetit,1,3880,63557,4889.0,54,13,3.0,1.7105670103092783,108,2757
Lil Pump,Gucci Gang,1,1504,23281,2910.125,50,8,3.36,2.8351063829787235,118,2760
Lil Pump,Racks on Racks,1,9579,9579,9579.0,112,1,1.0,1.0,0,0
Lil Skies,I,1,8138,8138,8138.0,157,1,1.0,1.0,0,0
Lil Skies,Nowadays (feat. Landon Cube),1,2328,7617,2539.0,130,3,1.2076923076923076,1.1370274914089347,27,319
Lil Tecca,Did It Again,1,9261,29220,9740.0,148,3,1.2432432432432432,1.1482561278479646,36,1373
Lil Tecca,Love Me,1,9075,68974,9853.42857142857,132,7,1.4166666666666667,1.1406060606060606,55,1276
Lil Tecca,NEVER LEFT,1,19929,101918,20383.6,159,5,1.119496855345912,1.0443574690150033,19,884
Lil Tecca,REPEAT IT (with Gunna),1,21537,69990,23330.0,105,3,1.7428571428571429,1.205553233969448,78,4427
Lil Tecca,Ransom,0,9576,1152693,19874.01724137931,8,58,24.75,4.082393483709273,190,29517
Lil Tecca,Ransom (with Juice WRLD) - Remix,1,9039,81315,10164.375,132,8,1.5075757575757576,1.233543533576723,67,2111
Lil Tecca,Shots,1,9004,9004,9004.0,184,1,1.0,1.0,0,0
Lil Tjay,Beat the Odds,1,34606,70786,35393.0,126,2,1.0873015873015872,1.045483442177657,11,1574
Lil Tjay,Calling My Phone,5,21977,2356854,38636.95081967213,2,61,100.0,4.057969695590845,198,67205
Lil Tjay,F.N,1,9040,9040,9040.0,200,1,1.0,1.0,0,0
Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),1,19623,165325,23617.85714285714,88,7,1.8636363636363635,1.3503032156143302,76,6874
Lil Tjay,In My Head,1,25988,191688,31948.0,56,6,2.9464285714285716,1.461443743266123,109,11992
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),1,19546,143976,20568.0,137,7,1.2992700729927007,1.1075411848971657,41,2102
Lil Uzi Vert,Baby Pluto,1,13931,38523,19261.5,56,2,2.517857142857143,1.7652716962170698,85,10661
Lil Uzi Vert,Bigger Than Life,1,13445,13445,13445.0,164,1,1.0,1.0,0,0
Lil Uzi Vert,Celebration Station,1,12336,12336,12336.0,191,1,1.0,1.0,0,0
Lil Uzi Vert,Futsal Shuffle 2020,1,11847,180455,18045.5,50,10,3.88,2.0020258293238795,144,11871
Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,1,12243,45712,15237.333333333334,89,3,1.9662921348314606,1.5111492281303602,86,6258
Lil Uzi Vert,Homecoming,1,15394,15394,15394.0,124,1,1.0,1.0,0,0
