main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
Daniel Caesar,Always,25998,25879,51877,25938.5,184,2,119,1.0108695652173914,1.0045983229645659,25,2,184,25998,26,292
Daniel Caesar,Best Part (feat. H.E.R.),12340,8528,250251,10010.04,109,91,3812,1.834862385321101,1.4469981238273921,25,25,157,12340,26,219
David Guetta,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",9650,9650,9650,9650.0,175,0,0,1.0,1.0,24,1,175,9650,40,45
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",31611,11041,298726,18670.375,26,160,20570,7.153846153846154,2.863055882619328,24,16,59,18880,40,273
David Guetta,I'm Good (Blue),37844,19955,618179,25757.458333333332,59,135,17889,3.288135593220339,1.896467050864445,24,24,97,26039,40,276
David Kushner,Daylight,28521,26232,135619,27123.8,152,31,2289,1.2039473684210527,1.087259835315645,5,5,183,26232,4,241
Dean Lewis,How Do I Say Goodbye,24312,18232,105042,21008.4,124,67,6080,1.5403225806451613,1.3334795963141728,5,5,191,19685,4,364
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,39337,11231,198006,24750.75,59,113,28106,2.9152542372881354,3.5025376190900186,8,8,172,11231,7,86
Demi Lovato,Cool for the Summer,13669,13669,13669,13669.0,166,0,0,1.0,1.0,5,1,166,13669,5,159
Demi Lovato,Met Him Last Night (feat. Ariana Grande),19776,10432,75614,15122.8,48,80,9344,2.6666666666666665,1.8957055214723926,5,5,53,16614,5,175
Dhruv,double take,38203,9075,1995569,19758.10891089109,58,140,29128,3.413793103448276,4.20969696969697,101,101,186,9635,100,211
Doja Cat,Ain't Shit,21328,9275,106976,15282.285714285714,54,124,12053,3.2962962962962963,2.2995148247978436,72,7,115,13654,243,196
Doja Cat,Get Into It (Yuh),10330,8842,77731,9716.375,148,25,1488,1.1689189189189189,1.1682877177109252,72,8,168,9697,243,196
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),17289,10228,40243,13414.333333333334,88,92,7061,2.0454545454545454,1.6903597966366837,72,3,88,17289,243,196
Doja Cat,Kiss Me More (feat. SZA),77688,15196,2494832,34650.444444444445,2,197,62492,99.5,5.112397999473545,72,72,4,68625,243,196
Doja Cat,Need to Know,34629,10471,648694,16217.35,20,172,24158,9.6,3.3071339891127876,72,40,44,24233,243,196
Doja Cat,Say So,11336,8097,240169,9606.76,117,79,3239,1.6752136752136753,1.4000247005063604,72,25,125,8507,243,196
Doja Cat,Streets,18065,9012,225717,13277.470588235294,33,147,9053,5.454545454545454,2.004549489569463,72,17,133,9958,243,196
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),21879,14678,264001,18857.214285714286,114,83,7201,1.7280701754385965,1.490598174138166,72,14,158,18699,243,196
Doja Cat,Woman,26862,9301,852059,18128.91489361702,31,162,17561,6.225806451612903,2.8880765509085045,72,47,193,9301,243,196
Doja Cat,You Right,59520,9358,285033,25912.090909090908,12,166,50162,14.833333333333334,6.360333404573627,72,11,12,59520,243,196
Don Mills,"CHAMELEON (Feat. SUMIN, Dbo) (Prod. SUMIN)",16924,13328,30252,15126.0,70,43,3596,1.6142857142857143,1.2698079231692676,10,2,70,16924,11,148
Don Mills,TROUBLE (Prod. Slom),49501,10788,279187,27918.7,11,180,38713,17.363636363636363,4.588524286243975,10,10,12,46431,11,148
Don Toliver,Flocky Flocky (feat. Travis Scott),8514,8514,8514,8514.0,191,0,0,1.0,1.0,1,1,191,8514,0,82
Dove Cameron,Boyfriend,17415,13088,135454,15050.444444444445,73,112,4327,2.5342465753424657,1.3306081907090463,9,9,90,15894,8,113
Drake,7am On Bridle Path,12412,12412,12412,12412.0,112,0,0,1.0,1.0,23,1,112,12412,127,261
Drake,A Keeper,16972,16972,16972,16972.0,175,0,0,1.0,1.0,23,1,175,16972,127,261
Drake,BackOutsideBoyz,27670,27670,27670,27670.0,111,0,0,1.0,1.0,23,1,111,27670,127,262
Drake,Broke Boys,21086,21086,21086,21086.0,172,0,0,1.0,1.0,23,1,172,21086,127,262
Drake,Calling My Name,16566,16566,16566,16566.0,186,0,0,1.0,1.0,23,1,186,16566,127,261
Drake,Champagne Poetry,25196,11059,36255,18127.5,40,90,14137,3.25,2.2783253458721404,23,2,40,25196,127,261
Drake,Circo Loco,24800,24800,24800,24800.0,133,0,0,1.0,1.0,23,1,133,24800,127,262
Drake,Fair Trade (with Travis Scott),34081,8936,144478,18059.75,19,170,25145,9.947368421052632,3.813898836168308,23,8,19,34081,127,261
Drake,Falling Back,37587,37587,37587,37587.0,49,0,0,1.0,1.0,23,1,49,37587,127,261
Drake,Fountains (with Tems),12410,12410,12410,12410.0,113,0,0,1.0,1.0,23,1,113,12410,127,261
Drake,Get Along Better,10472,10472,10472,10472.0,165,0,0,1.0,1.0,23,1,165,10472,127,261
Drake,Girls Want Girls (with Lil Baby),44963,8334,120172,20028.666666666668,15,183,36629,13.2,5.395128389728821,23,6,15,44963,127,261
Drake,Hours In Silence,22135,22135,22135,22135.0,164,0,0,1.0,1.0,23,1,164,22135,127,262
Drake,IMY2 (with Kid Cudi),11097,11097,11097,11097.0,148,0,0,1.0,1.0,23,1,148,11097,127,261
Drake,In The Bible (with Lil Durk & Giveon),21750,21750,21750,21750.0,50,0,0,1.0,1.0,23,1,50,21750,127,261
Drake,Jimmy Cooks (feat. 21 Savage),41534,19491,620806,26991.565217391304,47,148,22043,4.148936170212766,2.130932225129547,23,23,54,33933,127,261
Drake,Knife Talk (with 21 Savage ft. Project Pat),17045,8606,75013,10716.142857142857,65,122,8439,2.876923076923077,1.9805949337671391,23,7,65,17045,127,261
Drake,Laugh Now Cry Later (feat. Lil Durk),8864,6518,30559,7639.75,116,82,2346,1.706896551724138,1.3599263577784597,23,4,123,8551,127,261
Drake,Lemon Pepper Freestyle (feat. Rick Ross),10991,7416,18407,9203.5,66,106,3575,2.606060606060606,1.4820658036677454,23,2,66,10991,127,261
Drake,Love All (with JAY-Z),20106,20106,20106,20106.0,52,0,0,1.0,1.0,23,1,52,20106,127,261
Drake,Major Distribution,51546,20191,99402,33134.0,33,156,31355,5.7272727272727275,2.552919617651429,23,3,33,51546,127,262
Drake,Massive,18587,18122,36709,18354.5,148,7,465,1.0472972972972974,1.0256594194901225,23,2,148,18587,127,261
Drake,N 2 Deep,15888,15888,15888,15888.0,79,0,0,1.0,1.0,23,1,79,15888,127,261
Drake,No Friends In The Industry,16736,16736,16736,16736.0,70,0,0,1.0,1.0,23,1,70,16736,127,261
Drake,On BS,32540,32540,32540,32540.0,80,0,0,1.0,1.0,23,1,80,32540,127,262
Drake,Papis Home,25289,10486,35775,17887.5,39,102,14803,3.6153846153846154,2.4116917795155444,23,2,39,25289,127,261
Drake,Pipe Down,13900,13900,13900,13900.0,95,0,0,1.0,1.0,23,1,95,13900,127,261
Drake,Privileged Rappers,27803,27803,27803,27803.0,108,0,0,1.0,1.0,23,1,108,27803,127,262
Drake,Pussy & Millions (feat. Travis Scott),46996,22161,69157,34578.5,42,110,24835,3.619047619047619,2.1206624249808224,23,2,42,46996,127,262
Drake,Race My Mind,14590,14590,14590,14590.0,87,0,0,1.0,1.0,23,1,87,14590,127,261
Drake,Rich Flex,51358,20768,499155,31197.1875,34,156,30590,5.588235294117647,2.4729391371340523,23,16,34,51358,127,262
Drake,Search & Rescue,33830,25628,59458,29729.0,119,70,8202,1.588235294117647,1.3200405806149524,23,2,119,33830,127,263
Drake,Spin Bout U,26180,26180,26180,26180.0,121,0,0,1.0,1.0,23,1,121,26180,127,262
Drake,Sticky,20245,20245,20245,20245.0,128,0,0,1.0,1.0,23,1,128,20245,127,261
Drake,TSU,18420,18420,18420,18420.0,60,0,0,1.0,1.0,23,1,60,18420,127,261
Drake,Texts Go Green,18570,18570,18570,18570.0,149,0,0,1.0,1.0,23,1,149,18570,127,261
Drake,Treacherous Twins,18898,18898,18898,18898.0,200,0,0,1.0,1.0,23,1,200,18898,127,262
Drake,Wants and Needs (feat. Lil Baby),15531,8655,37236,12412.0,31,122,6876,4.935483870967742,1.7944540727902947,23,3,31,15531,127,261
Drake,Way 2 Sexy (with Future & Young Thug),28715,9671,208139,17344.916666666668,27,155,19044,6.7407407407407405,2.96918622686382,23,12,27,28715,127,261
Drake,Whats Next,31236,10417,146136,18267.0,6,121,20819,21.166666666666668,2.9985600460785253,23,8,6,31236,127,261
Drake,Yebbas Heartbreak,11841,11841,11841,11841.0,134,0,0,1.0,1.0,23,1,134,11841,127,261
Drake,You Only Live Twice (with Lil Wayne & Rick Ross),11132,11132,11132,11132.0,147,0,0,1.0,1.0,23,1,147,11132,127,261
Dua Lipa,Break My Heart,12521,7919,63058,9008.285714285714,96,72,4602,1.75,1.5811339815633287,82,7,151,12521,186,387
Dua Lipa,Don't Start Now,20660,9843,874807,13668.859375,29,171,10817,6.896551724137931,2.098953571065732,82,64,59,14191,186,387
Dua Lipa,Levitating,9410,8801,18211,9105.5,189,5,609,1.0264550264550265,1.069196682195205,82,2,189,9410,186,387
Dua Lipa,Levitating (feat. DaBaby),65686,14476,2191498,26725.585365853658,6,189,51210,32.5,4.537579441834761,82,82,19,22990,186,387
Dua Lipa,Love Again,14359,8814,114539,11453.9,99,93,5545,1.9393939393939394,1.6291127751304741,82,10,117,12964,186,387
Dua Lipa,We're Good,29753,12969,434989,19772.227272727272,5,121,16784,25.2,2.294163004086668,82,22,7,27853,186,387
Duke & Jones,Jiggle Jiggle,20992,16037,130664,18666.285714285714,113,60,4955,1.5309734513274336,1.3089729999376443,7,7,148,17628,6,308
Duncan Laurence,Arcade,11369,7694,138781,9912.92857142857,87,100,3675,2.1494252873563218,1.477644918118014,14,14,139,7694,13,369
ENHYPEN,Bite Me,47690,47690,47690,47690.0,76,0,0,1.0,1.0,40,1,76,47690,60,51
ENHYPEN,Blessed-Cursed,15602,10190,62662,12532.4,86,105,5412,2.2209302325581395,1.531108930323847,40,5,152,12495,60,51
ENHYPEN,Drunk-Dazed,17973,9040,116219,12913.222222222223,46,114,8933,3.4782608695652173,1.9881637168141593,40,9,160,9040,60,51
ENHYPEN,Future Perfect (Pass the MIC),22359,15836,73405,18351.25,108,75,6523,1.6944444444444444,1.4119095731245264,40,4,183,15836,60,51
ENHYPEN,Polaroid Love,40914,14993,1118744,27968.6,15,173,25921,12.533333333333333,2.728873474288001,40,40,94,14993,60,51
ENHYPEN,Tamed-Dashed,11969,8995,20964,10482.0,93,94,2974,2.010752688172043,1.330628126737076,40,2,93,11969,60,51
EXID,FIRE,18938,18938,18938,18938.0,171,0,0,1.0,1.0,1,1,171,18938,0,318
EXO,Don't fight the feeling,31566,10108,136222,19460.285714285714,28,154,21458,6.5,3.1228729719034427,7,7,38,28304,18,316
EXO,Just as usual,12583,12583,12583,12583.0,119,0,0,1.0,1.0,7,1,119,12583,18,316
EXO,No matter,13734,13734,13734,13734.0,98,0,0,1.0,1.0,7,1,98,13734,18,316
EXO,Paradise,17105,11958,29063,14531.5,68,54,5147,1.7941176470588236,1.4304231476835592,7,2,68,17105,18,316
EXO,Runaway,12944,12944,12944,12944.0,113,0,0,1.0,1.0,7,1,113,12944,18,316
EXO,The First Snow,33537,13278,180824,25832.0,96,40,20259,1.4166666666666667,2.525756891098057,7,7,129,13278,18,316
Ed Sheeran,2step,11725,11725,11725,11725.0,108,0,0,1.0,1.0,69,1,108,11725,266,46
Ed Sheeran,2step (feat. Lil Baby),34332,14803,131884,21980.666666666668,46,150,19529,4.260869565217392,2.319259609538607,69,6,78,21480,266,46
Ed Sheeran,Afterglow,14974,7769,32724,10908.0,101,46,7205,1.4554455445544554,1.9274037842708198,69,3,131,9981,266,46
Ed Sheeran,Bad Habits,101653,17807,2640527,38268.50724637681,3,193,83846,65.33333333333333,5.70859774246083,69,69,3,92315,266,46
Ed Sheeran,Beautiful People (feat. Khalid),15913,7544,154438,9652.375,64,136,8369,3.125,2.1093584305408273,69,16,64,13886,266,46
Ed Sheeran,Celestial,33071,22717,113353,28338.25,66,80,10354,2.212121212121212,1.4557820134700885,69,4,66,33071,266,46
Ed Sheeran,Curtains,31582,31582,31582,31582.0,131,0,0,1.0,1.0,69,1,131,31582,266,46
Ed Sheeran,Eyes Closed,58168,26462,340603,37844.77777777778,52,116,31706,3.230769230769231,2.1981709621343812,69,9,52,58168,266,46
Ed Sheeran,First Times,12066,12066,12066,12066.0,105,0,0,1.0,1.0,69,1,105,12066,266,46
Ed Sheeran,Merry Christmas,17098,12957,60325,15081.25,76,58,4141,1.763157894736842,1.3195955853978545,69,4,129,13357,266,46
Ed Sheeran,Overpass Graffiti,35445,10915,118351,19725.166666666668,20,157,24530,8.85,3.2473660100778745,69,6,20,35445,266,46
Ed Sheeran,Perfect,12878,7326,302644,9171.030303030304,129,68,5552,1.5271317829457365,1.7578487578487578,69,33,152,9142,266,46
Ed Sheeran,Photograph,6743,6288,13031,6515.5,186,10,455,1.053763440860215,1.0723600508905853,69,2,186,6743,266,46
Ed Sheeran,Shape of You,13672,7608,421373,9799.372093023256,110,87,6064,1.790909090909091,1.797055730809674,69,43,126,13672,266,46
Ed Sheeran,Shivers,58668,18404,2046680,35287.58620689655,4,190,40264,48.5,3.1877852640730278,69,58,8,55517,266,46
Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),27426,13346,61750,20583.333333333332,39,84,14080,3.1538461538461537,2.0549977521354714,69,3,39,27426,266,46
Ed Sheeran,Thinking out Loud,8762,6515,15277,7638.5,171,29,2247,1.1695906432748537,1.3448963929393707,69,2,171,8762,266,46
Ed Sheeran,Tides,9352,9352,9352,9352.0,184,0,0,1.0,1.0,69,1,184,9352,266,46
Ed Sheeran,Visiting Hours,26695,9620,79798,15959.6,35,135,17075,4.857142857142857,2.7749480249480247,69,5,35,26695,266,46
Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),12902,7027,52204,8700.666666666666,136,36,5875,1.2647058823529411,1.8360609079265688,6,6,144,9434,5,46
Elley Duh,MIDDLE OF THE NIGHT,15685,11850,108762,13595.25,136,62,3835,1.4558823529411764,1.3236286919831224,8,8,184,11850,7,258
Elton John,After All,11708,11708,11708,11708.0,104,0,0,1.0,1.0,43,1,104,11708,49,119
Elton John,Cold Heart - PNAU Remix,27943,11215,806953,18766.3488372093,35,160,16728,5.571428571428571,2.4915737851092286,43,43,98,13263,49,119
Elton John,Hold Me Closer,23468,16902,97184,19436.8,106,79,6566,1.7452830188679245,1.3884747367175483,43,5,169,16902,49,119
Elton John,Step Into Christmas - Remastered 1995,13006,13006,13006,13006.0,134,0,0,1.0,1.0,43,1,134,13006,49,359
ElyOtto,SugarCrash!,7369,7369,7369,7369.0,174,0,0,1.0,1.0,1,1,174,7369,0,266
Em Beihold,Numb Little Bug,22471,10836,170455,17045.5,63,125,11635,2.984126984126984,2.073735695828719,10,10,188,10836,9,302
Emmy Meli,I AM WOMAN,12371,10846,45329,11332.25,153,26,1525,1.1699346405228759,1.1406048312742025,4,4,173,10846,3,112
En Butter,En Garde,39690,39690,39690,39690.0,101,0,0,1.0,1.0,1,1,101,39690,0,148
Epik High,Catch (Feat. Hwa Sa),23990,23990,23990,23990.0,150,0,0,1.0,1.0,36,1,150,23990,45,260
Epik High,"Face ID (Feat. GIRIBOY, Sik-K, JUSTHIS)",10940,8733,19673,9836.5,132,64,2207,1.4848484848484849,1.2527195694492157,36,2,196,8733,45,260
Epik High,Gray So Gray (Feat. Younha),17858,11804,44053,14684.333333333334,67,84,6054,2.253731343283582,1.512876990850559,36,3,108,14391,45,260
Epik High,Rain Song (Feat. Colde),29352,10170,506165,14060.138888888889,39,137,19182,4.512820512820513,2.8861356932153392,36,36,140,12758,45,260
Epik High,Rich Kids Anthem (Feat. Lee Hi),11859,11859,11859,11859.0,169,0,0,1.0,1.0,36,1,169,11859,45,260
Epik High,"Rosario (Feat. CL, ZICO)",16881,9176,37051,12350.333333333334,67,41,7705,1.6119402985074627,1.8396904969485615,36,3,76,16881,45,260
Etham,12:45 - Stripped,16553,7410,199055,11709.117647058823,119,81,9143,1.680672268907563,2.2338731443994604,17,17,197,7410,16,119
F.HERO,Sad Movie,6644,6644,6644,6644.0,190,0,0,1.0,1.0,1,1,190,6644,0,157
FIFTY FIFTY,Cupid,151571,21285,1181645,98470.41666666667,10,186,130286,19.6,7.1210241954428,12,12,196,21285,29,382
FIFTY FIFTY,Cupid - Twin Ver.,167969,24100,1209314,109937.63636363637,9,159,143869,18.666666666666668,6.969668049792531,12,11,168,24100,29,382
FIFTY FIFTY,Higher,27206,26052,80446,26815.333333333332,172,10,1154,1.058139534883721,1.0442960233379395,12,3,182,26052,29,382
FIFTY FIFTY,Lovin' Me,28572,25550,106570,26642.5,164,21,3022,1.1280487804878048,1.1182778864970646,12,4,185,25802,29,382
FKA twigs,tears in the club (feat. the weeknd),11817,11817,11817,11817.0,163,0,0,1.0,1.0,1,1,163,11817,0,45
Farruko,Pepas,12472,8794,120461,10951.0,101,94,3678,1.9306930693069306,1.4182397088924266,11,11,139,11352,10,329
Fireboy DML,Peru,11421,11421,11421,11421.0,175,0,0,1.0,1.0,1,1,175,11421,0,395
Fivio Foreign,City of Gods,14124,10769,24893,12446.5,116,84,3355,1.7241379310344827,1.3115423901940755,2,2,116,14124,1,304
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),13451,13156,26607,13303.5,130,0,295,1.0,1.0224232289449682,2,2,130,13156,1,94
Fujii Kaze,Fujii Kaze_NA,19438,19438,19438,19438.0,199,0,0,1.0,1.0,39,1,199,19438,50,366
Fujii Kaze,Matsuri,44366,19850,339765,30887.727272727272,57,136,24516,3.3859649122807016,2.2350629722921913,39,11,193,19850,50,366
Fujii Kaze,Shinunoga E-Wa,71838,19559,1865180,47825.1282051282,23,106,52279,5.608695652173913,3.6728871619203436,39,39,129,19559,50,366
Future,WAIT FOR U (feat. Drake & Tems),17907,14766,115486,16498.0,109,90,3141,1.8256880733944953,1.2127184071515644,7,7,114,17817,6,129
G-DRAGON,"() (Untitled, 2014)",13305,13010,26315,13157.5,174,13,295,1.0747126436781609,1.0226748654880862,2,2,174,13305,1,397
GAYLE,abcdefu,53662,15811,1300872,36135.333333333336,7,187,37851,27.714285714285715,3.3939662260451584,36,36,80,16007,35,48
GFRIEND,MAGO,8918,8789,17707,8853.5,185,15,129,1.0810810810810811,1.0146774377062238,2,2,185,8918,1,319
GIRIBOY,"100 (Prod. GIRIBOY, YEOHO) (Feat. YUNHWAY)",19140,19140,19140,19140.0,140,0,0,1.0,1.0,3,1,140,19140,6,148
GIRIBOY,"No Tomorrow (Feat. lIlBOI, nafla)",12483,12483,12483,12483.0,83,0,0,1.0,1.0,3,1,83,12483,6,210
GIRIBOY,One Snowy Day (Feat. SOLE),16638,10674,42057,14019.0,74,88,5964,2.189189189189189,1.5587408656548623,3,3,74,16638,6,210
GIRIBOY,Spacetime,7629,7629,7629,7629.0,193,0,0,1.0,1.0,3,1,193,7629,6,210
GIRIBOY,You Turned Around,10024,10024,10024,10024.0,139,0,0,1.0,1.0,3,1,139,10024,6,210
GOT the beat,Stamp On It,63413,24379,228526,38087.666666666664,26,117,39034,5.5,2.6011321219081998,37,6,89,30831,42,316
GOT the beat,Step Back,77905,16688,1358869,36726.18918918919,2,162,61217,82.0,4.6683245445829336,37,37,13,46443,42,316
GRAY,Sweaty (Prod. GRAY),20204,18453,58292,19430.666666666668,122,57,1751,1.4672131147540983,1.0948897198287542,3,3,122,20204,2,148
Gaeko,Cheap talk (Feat. JUSTHIS) (Prod. CODE KUNST),13643,9785,71353,11892.166666666666,86,77,3858,1.8953488372093024,1.394276954522228,26,6,163,9785,31,149
Gaeko,Wake Up (Prod. CODE KUNST),75692,14028,882753,33952.03846153846,3,163,61664,55.333333333333336,5.3957798688337615,26,26,6,67621,31,148
Gaho,Gaho_NA,15927,7123,48491,9698.2,89,71,8804,1.797752808988764,2.23599606907202,5,5,159,9002,4,2
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),19832,10111,219412,14627.466666666667,64,112,9721,2.75,1.9614281475620612,15,15,128,10685,14,65
Geegooin,Press F5 (Feat. GRAY),22702,10918,51944,17314.666666666668,48,128,11784,3.6666666666666665,2.079318556512182,3,3,48,22702,2,148
Gen Hoshino,Comedy,21809,15659,215625,17968.75,75,123,6150,2.64,1.392745386039977,12,12,108,16416,11,333
Gguggugi,Switch,28767,28767,28767,28767.0,155,0,0,1.0,1.0,1,1,155,28767,0,148
Girls' Generation,FOREVER 1,147208,19195,1472610,58904.4,6,170,128013,29.333333333333332,7.669080489710862,25,25,13,80120,26,316
Girls' Generation,Lucky Like That,21878,21878,21878,21878.0,112,0,0,1.0,1.0,25,1,112,21878,26,316
Girls' Generation,Seventeen,15198,15198,15198,15198.0,198,0,0,1.0,1.0,25,1,198,15198,26,316
Giveon,For Tonight,15163,9165,82773,11824.714285714286,72,108,5998,2.5,1.6544462629569012,84,7,72,15163,91,127
Giveon,Heartbreak Anniversary,40163,7826,1666421,19838.345238095237,13,187,32337,15.384615384615385,5.131995911065679,84,84,144,7826,91,130
Giveon,Lie Again,14616,14616,14616,14616.0,152,0,0,1.0,1.0,84,1,152,14616,91,127
Glass Animals,Heat Waves,53312,8710,2663985,26376.08910891089,14,183,44602,14.071428571428571,6.120780711825488,101,101,172,8710,100,281
Gloria Gaynor,I Will Survive,26676,25459,52135,26067.5,167,15,1217,1.089820359281437,1.0478023488746613,2,2,182,25459,1,280
Grizzly,Beige coat,21953,18178,58910,19636.666666666668,141,49,3775,1.3475177304964538,1.2076686104081857,3,3,181,18178,2,118
GroovyRoom,We Higher (Prod. GroovyRoom),87569,22815,726813,40378.5,15,184,64754,13.266666666666667,3.8382204689896997,18,18,15,87569,18,148
GroovyRoom,"Whistle (Prod. GroovyRoom) (Feat. Sik-K, Mirani)",16244,16244,16244,16244.0,189,0,0,1.0,1.0,18,1,189,16244,18,148
Gunna,pushin P (feat. Young Thug),15830,11998,85126,14187.666666666666,73,74,3832,2.0136986301369864,1.3193865644274045,6,6,99,14418,5,15
Gwangil Jo,Acrobat,18882,10583,227849,14240.5625,64,103,8299,2.609375,1.7841821789662666,16,16,141,10583,36,417
Gwangil Jo,Garion (Feat. Dynamicduo) (Prod. Primary),21356,11525,49288,16429.333333333332,62,111,9831,2.7903225806451615,1.8530151843817788,16,3,62,21356,36,148
Gwangil Jo,"Journey (Feat. Ailee, Hangzoo, Gaeko) (Prod. CODE KUNST)",14563,11224,25787,12893.5,113,61,3339,1.5398230088495575,1.2974875267284391,16,2,113,14563,36,148
Gwangil Jo,Thorn (Prod. CODE KUNST),34036,12555,141582,23597.0,31,117,21481,4.774193548387097,2.710951812027081,16,6,33,31038,36,148
Gwangil Jo,"Waterbomb (Feat. Gaeko, Nucksal) (Prod. CODE KUNST)",43185,10066,219267,21926.7,15,162,33119,11.8,4.290184780449036,16,10,15,43185,36,148
Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),23376,14659,76397,19099.25,88,97,8717,2.102272727272727,1.5946517497782933,4,4,102,14659,3,360
GyeongseoYeji,If you lovingly call my name,23855,8558,1251899,17632.38028169014,76,120,15297,2.5789473684210527,2.7874503388642204,71,71,194,8558,70,124
H.E.R.,Come Through (feat. Chris Brown),14216,8892,55569,11113.8,70,118,5324,2.6857142857142855,1.598740440845704,5,5,70,14216,4,219
H1-KEY,Rose Blossom,38268,22493,296714,29671.4,85,105,15775,2.235294117647059,1.701329302449651,10,10,160,22493,9,144
HAECHAN,Good Person (2022),13148,13148,13148,13148.0,131,0,0,1.0,1.0,1,1,131,13148,0,148
HEIZE,Flu (Feat. CHANGMO),11291,11291,11291,11291.0,120,0,0,1.0,1.0,44,1,120,11291,69,149
HEIZE,From the Rain (Feat. Ahn Ye Eun),9348,9348,9348,9348.0,167,0,0,1.0,1.0,44,1,167,9348,69,149
HEIZE,HAPPEN,56009,11788,1102791,25063.43181818182,9,181,44221,21.11111111111111,4.751357312521208,44,44,14,44488,69,149
HEIZE,"Hi, hello?",8894,8894,8894,8894.0,187,0,0,1.0,1.0,44,1,187,8894,69,149
HEIZE,Like the first time (Feat. Gary),13300,13300,13300,13300.0,89,0,0,1.0,1.0,44,1,89,13300,69,149
HEIZE,On Rainy Days (2021),13605,8607,110295,11029.5,98,86,4998,1.8775510204081634,1.580690135935866,44,10,98,13605,69,149
HEIZE,The Walking Dead (Feat. Kim Feel),9319,9319,9319,9319.0,168,0,0,1.0,1.0,44,1,168,9319,69,149
HEIZE,Undo,19404,19404,19404,19404.0,123,0,0,1.0,1.0,44,1,123,19404,69,149
HEIZE,We don't talk together (Prod. by SUGA),11157,9307,30273,10091.0,187,9,1850,1.0481283422459893,1.198775115504459,44,3,187,11157,69,148
HEIZE,Why,9271,9271,9271,9271.0,170,0,0,1.0,1.0,44,1,170,9271,69,149
HEIZE,"You, Clouds, Rain",11073,9231,61981,10330.166666666666,138,43,1842,1.3115942028985508,1.1995450113747157,44,6,155,9888,69,148
HIGH4,"Not Spring, Love, or Cherry Blossoms",28403,16150,44553,22276.5,114,42,12253,1.368421052631579,1.7586996904024768,2,2,114,16150,1,251
HIGHLIGHT,DAYDREAM,21742,13360,67294,16823.5,61,84,8382,2.377049180327869,1.6273952095808384,4,4,145,13360,6,40
HIGHLIGHT,NOT THE END,12741,9390,32679,10893.0,86,76,3351,1.8837209302325582,1.3568690095846645,4,3,86,12741,6,40
HOMIES,BUSINESS MAN,11870,11870,11870,11870.0,161,0,0,1.0,1.0,62,1,161,11870,124,401
HOMIES,FOCUS,15361,15361,15361,15361.0,95,0,0,1.0,1.0,62,1,95,15361,124,401
HOMIES,GENERATION(Prod. Lean$moke),12117,12117,12117,12117.0,156,0,0,1.0,1.0,62,1,156,12117,124,401
HOMIES,Pour soju on my grave when I die,18992,18992,18992,18992.0,172,0,0,1.0,1.0,62,1,172,18992,124,401
HOMIES,Siren,17556,8666,794479,12814.177419354839,55,145,8890,3.6363636363636362,2.025848142164782,62,62,150,12550,124,142
HOMIES,"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",19319,8120,876087,14848.93220338983,51,142,11199,3.784313725490196,2.3791871921182266,62,59,178,8120,124,401
HONNE,BACK ON TOP (feat. Griff),11909,8998,31252,10417.333333333334,99,69,2911,1.696969696969697,1.3235163369637697,7,3,99,11909,12,46
HONNE,COMING HOME (feat. NIKI),12853,8614,32281,10760.333333333334,117,83,4239,1.7094017094017093,1.4921058741583468,7,3,117,12853,12,46
HONNE,WHAT WOULD YOU DO? (feat. Pink Sweat$),18272,9315,98750,14107.142857142857,61,131,8957,3.1475409836065573,1.9615673644659153,7,7,61,18272,12,46
HOZIHO,Don't Cry,21556,16009,262855,18775.35714285714,119,75,5547,1.6302521008403361,1.3464925979136735,14,14,166,16429,13,154
HUH YUNJIN,love you twice,31025,31025,31025,31025.0,130,0,0,1.0,1.0,1,1,130,31025,0,319
HWASA,I`m a B,17676,13274,30950,15475.0,74,57,4402,1.7702702702702702,1.3316257345186078,2,2,74,17676,1,285
HYO,Second (feat. BIBI),9139,9139,9139,9139.0,199,0,0,1.0,1.0,1,1,199,9139,0,316
Halsey,"I am not a woman, I'm a god",17433,12616,30049,15024.5,76,35,4817,1.4605263157894737,1.3818167406467978,2,2,76,17433,3,86
Halsey,So Good,19526,19526,19526,19526.0,150,0,0,1.0,1.0,2,1,150,19526,3,86
Halsey,Without Me,6668,6668,6668,6668.0,198,0,0,1.0,1.0,2,1,198,6668,3,86
