main_artist,track_name,Max Streams per Song,Min Streams per Song,Total Streams per Song,Mean Streams per Song,Min Position per Song,MaxMin Difference Position,MaxMin Difference Streams,MaxMin Ratio Position,MaxMin Ratio Streams,Max Song Count per artist,Max Weeks on Chart per song,first_week_rank,first_week_streams,Max Artist Appearance,encoded_source
DaBaby,VIBEZ,9002968,5121486,159927866,6663661.083333333,53,146,3881482,3.7547169811320753,1.75788198971939,72,24,53,9002968,219,726
Dad Bolado,Surtada - Remix Brega Funk,4988899,4354855,32701322,4671617.428571428,152,47,634044,1.3092105263157894,1.1455947442566974,7,7,196,4354855,6,712
Daddy Yankee,Adictiva,10882484,4326154,202658149,7505857.37037037,37,162,6556330,5.378378378378378,2.515510081240751,55,27,175,4577781,296,245
Daddy Yankee,Con Calma,31111446,4861378,759270487,13804917.945454545,2,191,26250068,96.5,6.399717528651341,55,55,80,7331224,296,245
Daddy Yankee,Con Calma - Remix,5096008,4203397,18332753,4583188.25,143,56,892611,1.3916083916083917,1.2123546740886002,55,4,143,5096008,296,245
Daddy Yankee,Definitivamente,6547178,5325447,30290064,6058012.8,114,69,1221731,1.605263157894737,1.2294137938092333,55,5,118,6232918,296,245
Daddy Yankee,Don Don,6762546,4731423,60061228,6006122.8,92,105,2031123,2.141304347826087,1.4292837482507905,55,10,100,6454296,296,244
Daddy Yankee,Dura,18341763,4174636,319442402,10304593.612903226,9,164,14167127,19.22222222222222,4.393619707203215,55,31,127,5101895,296,245
Daddy Yankee,Dura - Remix,8594481,4191609,149564907,6798404.863636363,52,123,4402872,3.3653846153846154,2.0504014091008966,55,22,150,4813672,296,245
Daddy Yankee,La Rompe Corazones,6131998,3173183,199222986,5242710.157894737,73,100,2958815,2.3698630136986303,1.9324438584222845,55,38,172,3173183,296,245
Daddy Yankee,PARA SIEMPRE,5418313,5418313,5418313,5418313.0,193,0,0,1.0,1.0,55,1,193,5418313,296,630
Daddy Yankee,PROBLEMA,6663554,5153524,56039608,5603960.8,110,78,1510030,1.709090909090909,1.293009210784698,55,10,183,5158042,296,630
Daddy Yankee,Que Tire Pa Lante,12258421,5436773,167198419,8359920.95,25,142,6821648,6.68,2.2547237120254975,55,20,111,6085793,296,245
Daddy Yankee,REMIX,5734983,5734983,5734983,5734983.0,166,0,0,1.0,1.0,55,1,166,5734983,296,630
Daddy Yankee,RUMBATN,8734887,5745307,40511971,6751995.166666667,58,120,2989580,3.0689655172413794,1.5203516539673163,55,6,58,8734887,296,630
Daddy Yankee,Shaky Shaky,4460038,3244256,40941896,3721990.5454545454,98,91,1215782,1.9285714285714286,1.3747490950159298,55,11,101,4460038,296,245
Daddy Yankee,Si Supieras,6488096,4563774,74942507,5764808.230769231,98,92,1924322,1.9387755102040816,1.4216514665274835,55,13,133,5565500,296,245
Daddy Yankee,Vuelve,6653418,3913782,123879341,5386058.304347826,71,86,2739636,2.211267605633803,1.699997087216406,55,23,147,3913782,296,245
Daddy Yankee,X LTIMA VEZ,14423132,5937057,192384737,9619236.85,18,166,8486075,10.222222222222221,2.429340328044686,55,20,26,13355837,296,630
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,5644865,5348438,16582399,5527466.333333333,156,37,296427,1.2371794871794872,1.0554230973603882,3,3,167,5644865,2,186
Dai Freyr,10 Years,5152139,5152139,5152139,5152139.0,199,0,0,1.0,1.0,1,1,199,5152139,0,688
Dalex,+Linda,4997025,4575485,19291759,4822939.75,164,24,421540,1.146341463414634,1.0921301239103614,36,4,188,4575485,116,647
Dalex,Bellaquita,5359696,4466335,29555545,4925924.166666667,133,55,893361,1.413533834586466,1.2000210463388885,36,6,183,4542309,116,647
Dalex,Bellaquita - Remix,7088433,4440543,95205599,6347039.933333334,91,105,2647890,2.1538461538461537,1.5962986959027308,36,15,196,4440543,116,647
Dalex,Cuaderno,8152027,4451498,134198033,6390382.523809524,66,127,3700529,2.9242424242424243,1.8312997107939843,36,21,185,4613816,116,648
Dalex,Hola - Remix,13017742,4566653,289461144,8040587.333333333,29,159,8451089,6.482758620689655,2.8506089689757466,36,36,142,5239407,116,647
Dalex,Mejor,4851895,4851895,4851895,4851895.0,196,0,0,1.0,1.0,36,1,196,4851895,116,647
Dalex,Pa M - Remix,15702075,4352452,324543988,9545411.411764706,17,180,11349623,11.588235294117647,3.607638866551544,36,34,149,5317711,116,648
Damso,BXL ZOO,5101640,5101640,5101640,5101640.0,158,0,0,1.0,1.0,1,1,158,5101640,1,778
Damso,DEUX TOILES DE MER,5094137,5094137,5094137,5094137.0,159,0,0,1.0,1.0,1,1,159,5094137,1,778
Dan + Shay,"10,000 Hours (with Justin Bieber)",26054266,4551818,488230568,8718403.0,5,195,21502448,40.0,5.723925253601967,56,56,5,26054266,58,858
Dan + Shay,Tequila,4364020,3833887,12224706,4074902.0,179,7,530133,1.0391061452513966,1.1382755934121167,56,3,179,3833887,58,859
Daniel Caesar,Best Part (feat. H.E.R.),6571886,4765358,79402592,5671613.714285715,110,71,1806528,1.6454545454545455,1.3790959671865157,14,14,136,5012766,13,452
Danny Ocean,Dembow,7435864,3914207,169357751,5839922.448275862,65,115,3521657,2.769230769230769,1.899711486898879,69,29,180,4030146,131,87
Danny Ocean,Fuera del mercado,14478655,5941046,227539203,9101568.12,22,176,8537609,9.0,2.4370548553234563,69,25,122,6542171,131,87
Danny Ocean,Me Rehso,13531243,3634707,640286925,9279520.652173912,20,167,9896536,9.35,3.722787834067505,69,69,152,3634707,131,87
Danny Ocean,Swing,4859486,4431127,41554873,4617208.111111111,161,35,428359,1.2173913043478262,1.0966704407253505,69,9,185,4607073,131,87
Dardan,H <3 T E L,4701388,4701388,4701388,4701388.0,183,0,0,1.0,1.0,1,1,183,4701388,2,345
Dardan,cOcO MAmA,4739363,4739363,4739363,4739363.0,182,0,0,1.0,1.0,1,1,182,4739363,2,345
Dardan,weR mAChT PaRA 2,5072979,5072979,5072979,5072979.0,146,0,0,1.0,1.0,1,1,146,5072979,2,345
Darlene Love,Christmas (Baby Please Come Home),17648281,5139244,145217860,9076116.25,42,156,12509037,4.714285714285714,3.4340227862308152,16,16,135,6495386,15,428
Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,12812932,5082246,133402963,7847233.117647059,44,150,7730686,4.409090909090909,2.521116057742974,17,17,145,5082246,16,428
Dave,Clash (feat. Stormzy),6825463,5425184,12250647,6125323.5,99,68,1400279,1.6868686868686869,1.258107190465798,10,2,167,5425184,12,516
Dave,Starlight,10022366,5658220,83089567,8308956.7,44,148,4364146,4.363636363636363,1.7712930921738639,10,10,83,7752994,12,216
Dave,Verdansk,4950275,4950275,4950275,4950275.0,199,0,0,1.0,1.0,10,1,199,4950275,12,516
Davi Kneip,sentaDONA (Remix) s2,9211193,5600041,55135520,6891940.0,48,149,3611152,4.104166666666667,1.6448438502503822,8,8,123,6529230,7,217
David Guetta,2U (feat. Justin Bieber),30412190,3815426,401880746,12963895.032258065,3,193,26596764,65.33333333333333,7.970850437146468,39,32,3,30412190,222,562
David Guetta,Baby Don't Hurt Me,11729542,7605908,69741259,9963037.0,72,96,4123634,2.3333333333333335,1.5421619614646929,39,7,168,7605908,222,564
David Guetta,Better When You're Gone,5204362,4756466,24597139,4919427.8,158,27,447896,1.1708860759493671,1.0941657104245042,39,5,185,4810577,222,562
David Guetta,Crazy What Love Can Do,6873602,5532443,105187399,6187494.05882353,127,71,1341159,1.5590551181102361,1.2424171383238833,39,17,178,5532443,222,564
David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),5276851,3669042,64712155,4622296.785714285,100,98,1607809,1.98,1.4382094835654649,39,14,135,4584851,222,562
David Guetta,Don't Leave Me Alone (feat. Anne-Marie),10332824,4353558,104744850,6982990.0,42,140,5979266,4.333333333333333,2.373420544759022,39,15,77,6599011,222,562
David Guetta,Flames,14405289,4163551,284813892,8900434.125,20,169,10241738,9.45,3.4598565022981584,39,32,85,6310339,222,562
David Guetta,I'm Good (Blue),34345014,14635397,968169983,24824871.35897436,2,30,19709617,16.0,2.3467087363602093,39,39,26,14635397,222,564
David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),4927676,3327248,8254924,4127462.0,121,69,1600428,1.5702479338842976,1.4810065255129765,39,2,121,4927676,222,562
David Guetta,Like I Do,13691658,3812154,190243313,8271448.391304348,24,162,9879504,7.75,3.5915805080277448,39,23,99,5890600,222,562
David Guetta,Say My Name,7603228,4488528,211424453,6218366.264705882,68,116,3114700,2.7058823529411766,1.693924600670866,39,34,68,7603228,222,562
David Guetta,Stay (Don't Go Away) [feat. Raye],5603130,5603130,5603130,5603130.0,124,0,0,1.0,1.0,39,1,124,5603130,222,562
David Guetta,Thing for You (with Martin Solveig),5186062,5186062,5186062,5186062.0,154,0,0,1.0,1.0,39,1,154,5186062,222,562
David Guetta,Would I Lie to You - Radio Edit,3050982,2647002,5697984,2848992.0,160,35,403980,1.21875,1.1526179428651735,39,2,160,3050982,222,562
David Kushner,Daylight,32418390,26883237,171578336,28596389.333333332,5,4,5535153,1.8,1.2058960756846357,6,6,9,26883237,6,487
David Kushner,Miserable Man,6048754,6048754,6048754,6048754.0,135,0,0,1.0,1.0,6,1,135,6048754,6,218
Daya,Insomnia,5014360,4934599,9948959,4974479.5,160,4,79761,1.025,1.0161636234271518,7,2,164,5014360,8,361
Daya,New,4689243,4102295,30418189,4345455.571428572,126,47,586948,1.373015873015873,1.14307796001994,7,7,144,4102295,8,787
Dayvi,Baila Conmigo (feat. Kelly Ruiz),6121017,4531022,65783870,5481989.166666667,104,81,1589995,1.7788461538461537,1.3509131052552823,12,12,162,4822103,11,720
De La Ghetto,La frmula (feat. Chris Jedi),3507855,3403584,10385014,3461671.3333333335,177,14,104271,1.07909604519774,1.0306356475997067,3,3,180,3507855,2,836
Dean Lewis,7 Minutes,5133614,4537103,14238113,4746037.666666667,164,35,596511,1.2134146341463414,1.1314739824068354,123,3,191,4567396,142,799
Dean Lewis,Be Alright,17708246,4423039,907077125,7374610.772357724,12,188,13285207,16.666666666666668,4.003637770320362,123,123,136,4764492,142,799
Dean Lewis,How Do I Say Goodbye,9736753,6152869,142115056,8359709.176470588,86,96,3583884,2.116279069767442,1.5824736395330374,123,17,182,6152869,142,799
Dean Martin,"Baby, It's Cold Outside",7963100,6152964,44600253,7433375.5,98,68,1810136,1.6938775510204083,1.2941892720321457,25,6,152,6152964,36,168
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,32368571,5682413,331750583,13270023.32,10,128,26686158,13.8,5.696272164659626,25,25,138,5865567,36,168
Dean Martin,Rudolph The Red-Nosed Reindeer,8937272,6712009,44160467,7360077.833333333,125,31,2225263,1.248,1.3315345673702166,25,6,127,6712009,36,168
Dedublman,Belki,6054112,6054112,6054112,6054112.0,190,0,0,1.0,1.0,1,1,190,6054112,0,50
Demi Lovato,Anyone,6665963,6665963,6665963,6665963.0,103,0,0,1.0,1.0,56,1,103,6665963,99,365
Demi Lovato,Cool for the Summer,10251120,5867659,85914240,7810385.454545454,42,133,4383461,4.166666666666667,1.747054489703645,56,11,61,8514867,99,336
Demi Lovato,Dancing With The Devil,5836326,5836326,5836326,5836326.0,132,0,0,1.0,1.0,56,1,132,5836326,99,364
Demi Lovato,I Love Me,12811166,5449099,38619943,7723988.6,46,81,7362067,2.760869565217391,2.3510613405996112,56,5,46,12811166,99,364
Demi Lovato,Met Him Last Night (feat. Ariana Grande),11972312,5200695,42759343,8551868.6,33,155,6771617,5.696969696969697,2.30206001313286,56,5,33,11972312,99,364
Demi Lovato,Sober,6171255,4151747,25355815,5071163.0,93,86,2019508,1.924731182795699,1.486423666952731,56,5,95,6171255,99,364
Demi Lovato,Sorry Not Sorry,19545702,3848964,517213040,9235947.142857144,7,192,15696738,28.428571428571427,5.078172204260679,56,56,122,4168956,99,364
Demi Lovato,Tell Me You Love Me,7115801,3931937,84724683,5295292.6875,70,114,3183864,2.6285714285714286,1.8097444084175307,56,16,146,4189111,99,364
Dennis Lloyd,Never Go Back,6215791,4853655,11069446,5534723.0,120,53,1362136,1.4416666666666667,1.2806412899145077,36,2,120,6215791,37,74
Dennis Lloyd,Nevermind,15423526,4016855,367966603,10221294.527777778,18,181,11406671,11.055555555555555,3.8397019558833962,36,36,128,4992640,37,843
Dermot Kennedy,Outnumbered,6436281,4351571,40775091,5825013.0,93,107,2084710,2.150537634408602,1.479070662066642,7,7,93,6418867,6,653
Desiigner,Outlet,3262418,3262418,3262418,3262418.0,173,0,0,1.0,1.0,30,1,173,3262418,30,313
Desiigner,Panda,5724207,3072359,115835340,3861178.0,66,134,2651848,3.0303030303030303,1.863130903647653,30,30,73,5286319,30,313
Diane Guerrero,What Else Can I Do?,7563549,5781326,47777416,6825345.142857143,84,76,1782223,1.9047619047619047,1.3082723582790523,7,7,117,6397908,6,852
Diego & Victor Hugo,Facas - Ao Vivo,5965347,5113513,71704595,5515738.076923077,137,51,851834,1.3722627737226278,1.1665848898790323,13,13,173,5174870,12,712
Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),4067087,3352674,33655309,3739478.777777778,134,66,714413,1.492537313432836,1.213087523570738,17,9,140,3682933,25,251
Dimitri Vegas & Like Mike,Instagram,7098297,4778612,101939379,5996434.05882353,81,103,2319685,2.271604938271605,1.4854307066570795,17,17,139,5422516,25,251
Diplo,Get It Right (feat. M),4310692,3408403,11945548,3981849.3333333335,143,44,902289,1.3076923076923077,1.2647248579466688,7,3,187,3408403,21,464
Diplo,Heartless (feat. Morgan Wallen),5005902,4495397,33003595,4714799.285714285,162,36,510505,1.2222222222222223,1.1135617165736418,7,7,195,4495397,21,186
Diplo,Lonely (with Jonas Brothers),6944867,5487381,45140347,6448621.0,80,48,1457486,1.6,1.2656068532511229,7,7,95,6538741,21,186
Diplo,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",6934878,4441748,28911784,5782356.8,72,81,2493130,2.125,1.561294787547605,7,5,123,5372588,21,186
Dj Guuga,Depende,6194305,6194305,6194305,6194305.0,129,0,0,1.0,1.0,13,1,129,6194305,13,226
Dj Guuga,"Volta Beb, Volta Nenm",8044699,5041120,85143085,6549468.076923077,71,124,3003579,2.7464788732394365,1.5958158107722094,13,13,154,5536345,13,299
Dj Kass,Scooby Doo Pa Pa,5461917,3824938,19154649,4788662.25,117,76,1636979,1.6495726495726495,1.4279753031290965,4,4,193,3824938,3,899
Dj LK da Esccia,Tubaro Te Amo,8262496,7320085,38981595,7796319.0,150,45,942411,1.3,1.1287431771625602,5,5,195,7320085,4,514
Dmelo Flow,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",6605332,4533813,69496831,5791402.583333333,87,100,2071519,2.1494252873563218,1.4569043760737375,12,12,180,4778297,23,649
Dmelo Flow,Se Le Ve,6792957,5083053,71433257,5952771.416666667,110,85,1709904,1.7727272727272727,1.336393108629794,12,12,195,5083053,23,647
Doja Cat,Ain't Shit,16126897,5337187,236989664,9114987.076923076,22,170,10789710,8.727272727272727,3.0216098855071034,80,26,42,11766787,537,399
Doja Cat,Been Like This,5362817,5362817,5362817,5362817.0,179,0,0,1.0,1.0,80,1,179,5362817,537,399
Doja Cat,Boss Bitch,15706304,4620838,274409282,9462389.034482758,21,170,11085466,9.095238095238095,3.399016368892396,80,29,180,5271564,537,87
Doja Cat,Candy,6937409,5581014,43228674,6175524.857142857,81,90,1356395,2.111111111111111,1.2430373763620732,80,7,90,6373833,537,451
Doja Cat,Freak,4736059,4736059,4736059,4736059.0,170,0,0,1.0,1.0,80,1,170,4736059,537,399
Doja Cat,Get Into It (Yuh),12006248,5256695,290292407,7639273.868421053,36,148,6749553,5.111111111111111,2.2839917476665472,80,38,121,6503281,537,399
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),10082487,5912293,15994780,7997390.0,55,76,4170194,2.381818181818182,1.7053429185596858,80,2,55,10082487,537,399
Doja Cat,Juicy,4682996,4491291,13798364,4599454.666666667,171,23,191705,1.1345029239766082,1.0426837183339934,80,3,194,4491291,537,399
Doja Cat,Kiss Me More (feat. SZA),37723231,5968723,1319804269,16497553.3625,3,197,31754508,66.66666666666667,6.320151060788045,80,80,6,24193588,537,399
Doja Cat,Like That (feat. Gucci Mane),7546129,4471023,112619024,5927317.052631579,69,124,3075106,2.7971014492753623,1.6877857707285335,80,19,122,6086557,537,399
Doja Cat,Naked,5527865,5527865,5527865,5527865.0,165,0,0,1.0,1.0,80,1,165,5527865,537,399
Doja Cat,Need to Know,29990272,5898005,818770638,13646177.3,6,189,24092267,32.5,5.084816306530768,80,60,38,12555530,537,399
Doja Cat,Payday (feat. Young Thug),5393789,5393789,5393789,5393789.0,176,0,0,1.0,1.0,80,1,176,5393789,537,399
Doja Cat,Say So,25776622,4886071,682073103,11367885.05,6,194,20890551,33.333333333333336,5.275531608116214,80,60,127,5656539,537,399
Doja Cat,Say So (feat. Nicki Minaj),14058611,4385148,84802867,9422540.777777778,25,163,9673463,7.52,3.205960437367222,80,9,58,8998212,537,399
Doja Cat,Streets,18274551,4975523,445758589,9905746.422222223,9,191,13299028,22.22222222222222,3.672890467997033,80,45,178,4975523,537,399
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),13545444,6707674,276938241,10256971.888888888,26,171,6837770,7.576923076923077,2.0193950988077236,80,27,124,7289760,537,399
Doja Cat,Woman,29648304,5056704,1111134654,14430320.181818182,6,194,24591600,33.333333333333336,5.863167786763868,80,77,107,7003013,537,399
Doja Cat,You Right,22992708,5572336,413946382,7960507.346153846,15,181,17420372,13.066666666666666,4.126224262140689,80,52,15,22992708,537,399
Dominic Fike,3 Nights,9924129,4411998,312266940,6245338.8,51,149,5512131,3.9215686274509802,2.2493502943564345,50,50,197,4431843,50,186
Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series",6146335,6146335,6146335,6146335.0,130,0,0,1.0,1.0,50,1,130,6146335,50,186
Don Omar,Danza Kuduro,9050754,7827911,24951263,8317087.666666667,140,46,1222843,1.3285714285714285,1.1562157515587492,27,3,186,7827911,29,789
Don Omar,Te Quiero PaMi,3968579,2763227,96447517,3572130.2592592593,141,54,1205352,1.3829787234042554,1.436211719124053,27,27,195,2763227,29,789
Don Patricio,Contando Lunares (feat. Cruz Cafun),4784115,4784115,4784115,4784115.0,180,0,0,1.0,1.0,1,1,180,4784115,0,847
Don Toliver,After Party,11255838,4784580,213478112,7115937.066666666,42,157,6471258,4.738095238095238,2.352523732490626,31,30,114,5847570,67,861
Don Toliver,Cardigan,6586204,6586204,6586204,6586204.0,104,0,0,1.0,1.0,31,1,104,6586204,67,861
Don Toliver,Flocky Flocky (feat. Travis Scott),7214677,7214677,7214677,7214677.0,88,0,0,1.0,1.0,31,1,88,7214677,67,160
Don Toliver,Had Enough (feat. Quavo & Offset),10967607,5748010,16715617,8357808.5,39,89,5219597,3.282051282051282,1.9080702712764939,31,2,39,10967607,67,861
Don Toliver,No Idea,13905621,4369849,238345326,7688558.903225807,26,166,9535772,7.384615384615385,3.1821742581951917,31,31,104,6380903,67,861
Don Toliver,Private Landing (feat. Justin Bieber & Future),9990112,8574888,18565000,9282500.0,94,44,1415224,1.4680851063829787,1.1650428553702392,31,2,94,9990112,67,160
Don Toliver,What You Need,5346005,5346005,5346005,5346005.0,169,0,0,1.0,1.0,31,1,169,5346005,67,163
Donny Hathaway,This Christmas,8346855,6768688,21924981,7308327.0,139,36,1578167,1.2589928057553956,1.2331570017705056,3,3,139,6768688,2,644
Dove Cameron,Boyfriend,16098201,5763832,306961058,9901969.612903226,11,187,10334369,18.0,2.7929684626477664,31,31,21,14870380,30,225
Dr. Dre,Still D.R.E.,12255788,5670545,107148517,7653465.5,29,169,6585243,6.827586206896552,2.1613068937818145,14,14,32,12023690,16,56
Dr. Dre,The Next Episode,7798510,5378428,20343862,6781287.333333333,86,103,2420082,2.197674418604651,1.4499608435773428,14,3,86,7798510,16,56
Drake,4422,12436045,3596544,29491962,7372990.5,41,127,8839501,4.097560975609756,3.4577764097978503,144,4,41,12436045,1290,174
Drake,7am On Bridle Path,18180843,5693268,23874111,11937055.5,27,135,12487575,6.0,3.193393144324139,144,2,27,18180843,1290,532
Drake,8 Out Of 10,25910256,4952719,39053607,13017869.0,12,122,20957537,11.166666666666666,5.231521513738211,144,3,12,25910256,1290,175
Drake,A Keeper,14798148,14798148,14798148,14798148.0,28,0,0,1.0,1.0,144,1,28,14798148,1290,532
Drake,After Dark (feat. Static Major & Ty Dolla $ign),14263999,5178495,26692288,8897429.333333334,40,86,9085504,3.15,2.75446804525253,144,3,40,14263999,1290,175
Drake,BackOutsideBoyz,24301784,9371211,33672995,16836497.5,16,69,14930573,5.3125,2.593238376555602,144,2,16,24301784,1290,533
Drake,Behind Barz - Bonus,8323707,4924536,49127903,6140987.875,61,102,3399171,2.6721311475409837,1.690252035927852,144,8,74,7127006,1290,534
Drake,Blem,15863243,3094575,77513329,7751332.9,19,179,12768668,10.421052631578947,5.12614591664445,144,10,19,15863243,1290,174
Drake,Blue Tint,15573446,5189725,28243964,9414654.666666666,34,91,10383721,3.676470588235294,3.000822972315489,144,3,34,15573446,1290,175
Drake,Broke Boys,22082023,9221854,31303877,15651938.5,19,69,12860169,4.631578947368421,2.3945318370904594,144,2,19,22082023,1290,533
Drake,Calling My Name,14240967,14240967,14240967,14240967.0,30,0,0,1.0,1.0,144,1,30,14240967,1290,532
Drake,Can't Have Everything,9681885,3540959,19157744,6385914.666666667,58,114,6140926,2.9655172413793105,2.7342550422074923,144,3,58,9681885,1290,174
Drake,Cant Take A Joke,22191046,4600548,42784966,10696241.5,19,125,17590498,7.578947368421052,4.823565801291498,144,4,19,22191046,1290,175
Drake,Champagne Poetry,34053174,5740164,69389306,13877861.2,6,131,28313010,22.833333333333332,5.932439212538179,144,5,6,34053174,1290,532
Drake,Chicago Freestyle (feat. Giveon),15099090,4799038,157067849,7479421.380952381,23,159,10300052,7.913043478260869,3.1462743158107935,144,21,23,15099090,1290,532
Drake,Circo Loco,27146389,6678542,54494181,13623545.25,11,188,20467847,18.09090909090909,4.064717868061622,144,4,11,27146389,1290,533
Drake,Controlla,5104189,3226875,60371005,4024733.6666666665,78,117,1877314,2.5,1.581774627154755,144,15,92,4781312,1290,174
Drake,Currents,13205946,13205946,13205946,13205946.0,38,0,0,1.0,1.0,144,1,38,13205946,1290,532
Drake,Deep Pockets,8285754,8285754,8285754,8285754.0,70,0,0,1.0,1.0,144,1,70,8285754,1290,532
Drake,Demons (feat. Fivio Foreign & Sosa Geek),9935989,4766829,14702818,7351409.0,49,117,5169160,3.3877551020408165,2.084402230497465,144,2,49,9935989,1290,532
Drake,Desires (with Future),9628215,9628215,9628215,9628215.0,53,0,0,1.0,1.0,144,1,53,9628215,1290,532
Drake,Diplomatic Immunity,14166956,3645041,36977686,7395537.2,19,178,10521915,10.368421052631579,3.8866383121616463,144,5,19,14166956,1290,630
Drake,Do Not Disturb,9604297,3091045,27542916,5508583.2,62,135,6513252,3.1774193548387095,3.1071359362286866,144,5,62,9604297,1290,174
Drake,Dont Matter To Me (with Michael Jackson),43314851,4112262,215855111,13490944.4375,2,193,39202589,97.5,10.53309614027511,144,16,2,43314851,1290,175
Drake,Down Hill,8576306,8576306,8576306,8576306.0,89,0,0,1.0,1.0,144,1,89,8576306,1290,532
Drake,Dreams Money Can Buy,4321201,4321201,4321201,4321201.0,196,0,0,1.0,1.0,144,1,196,4321201,1290,532
Drake,Elevate,26995718,3767120,52814999,10562999.8,9,182,23228598,21.22222222222222,7.166142304996921,144,5,9,26995718,1290,175
Drake,Emotionless,29680801,4049374,59894584,11978916.8,6,163,25631427,28.166666666666668,7.329725779836587,144,5,6,29680801,1290,175
Drake,F*****g Fans,12312466,12312466,12312466,12312466.0,50,0,0,1.0,1.0,144,1,50,12312466,1290,532
Drake,Fair Trade (with Travis Scott),43845716,5248733,245792572,11172389.636363637,3,196,38596983,66.33333333333333,8.353580949916866,144,22,3,43845716,1290,532
Drake,Fake Love,18376989,3294917,324163053,8311873.153846154,7,188,15082072,27.857142857142858,5.57737539367456,144,39,8,16629189,1290,174
Drake,Falling Back,24202555,7804642,32007197,16003598.5,10,84,16397913,9.4,3.1010461466393973,144,2,10,24202555,1290,532
Drake,Final Fantasy,10460366,4490784,14951150,7475575.0,55,102,5969582,2.8545454545454545,2.3292961763469364,144,2,55,10460366,1290,175
Drake,Finesse,14514123,4179900,24703760,8234586.666666667,38,140,10334223,4.684210526315789,3.4723613005095815,144,3,38,14514123,1290,175
Drake,Flight's Booked,12250742,12250742,12250742,12250742.0,49,0,0,1.0,1.0,144,1,49,12250742,1290,532
Drake,Fountains (with Tems),16082820,5885848,21968668,10984334.0,34,117,10196972,4.4411764705882355,2.7324558840119555,144,2,34,16082820,1290,532
Drake,Free Smoke,17122268,3126578,52659150,7522735.714285715,16,184,13995690,12.5,5.47636041704381,144,7,16,17122268,1290,174
Drake,From Florida With Love,7216610,7216610,7216610,7216610.0,84,0,0,1.0,1.0,144,1,84,7216610,1290,532
Drake,Get Along Better,13919809,13919809,13919809,13919809.0,42,0,0,1.0,1.0,144,1,42,13919809,1290,532
Drake,Get It Together,14469397,3547921,45416280,7569380.0,28,140,10921476,6.0,4.078274854485204,144,6,28,14469397,1290,174
Drake,Girls Want Girls (with Lil Baby),45594878,5656744,151949836,13813621.454545455,2,190,39938134,96.0,8.060268946234794,144,11,2,45594878,1290,532
Drake,Glow,10145265,3338509,19128891,6376297.0,53,135,6806756,3.547169811320755,3.038861060431468,144,3,53,10145265,1290,174
Drake,God's Plan,54891573,4362068,1446481457,13908475.548076924,1,199,50529505,200.0,12.583841654921473,144,104,1,45168581,1290,175
Drake,Gyalchester,15030117,3009681,109787096,6458064.470588235,23,175,12020436,8.608695652173912,4.993923608515321,144,17,23,15030117,1290,174
Drake,Hotline Bling,3281748,2855807,20984841,2997834.4285714286,147,53,425941,1.3605442176870748,1.1491490846545303,144,7,174,3088142,1290,174
Drake,Hours In Silence,20246941,7643098,27890039,13945019.5,30,111,12603843,4.7,2.649048985110488,144,2,30,20246941,1290,533
Drake,How Bout Now,4700841,4700841,4700841,4700841.0,165,0,0,1.0,1.0,144,1,165,4700841,1290,532
Drake,I Guess Its Fuck Me,12159077,12159077,12159077,12159077.0,69,0,0,1.0,1.0,144,1,69,12159077,1290,533
Drake,I'm Upset,28743698,3971008,176145018,10361471.647058824,7,185,24772690,27.428571428571427,7.238388338678743,144,17,32,11523957,1290,175
Drake,IMY2 (with Kid Cudi),16808455,5771408,22579863,11289931.5,31,127,11037047,5.096774193548387,2.912366445068517,144,2,31,16808455,1290,532
Drake,Ice Melts,8863164,3221493,22267910,5566977.5,66,133,5641671,3.015151515151515,2.7512597419891955,144,4,66,8863164,1290,174
Drake,In My Feelings,67499798,4432703,850630308,16358275.153846154,1,198,63067095,199.0,15.227683424763626,144,52,5,30123256,1290,175
Drake,In The Bible (with Lil Durk & Giveon),26043915,8039670,34083585,17041792.5,16,68,18004245,5.25,3.239425871957431,144,2,16,26043915,1290,532
Drake,Intro,10737639,10737639,10737639,10737639.0,61,0,0,1.0,1.0,144,1,61,10737639,1290,532
Drake,Is There More,14967758,4858311,19826069,9913034.5,37,99,10109447,3.675675675675676,3.0808562893565274,144,2,37,14967758,1290,175
Drake,Jaded,15159136,3947144,25013891,8337963.666666667,35,161,11211992,5.6,3.8405328004248136,144,3,35,15159136,1290,175
Drake,Jimmy Cooks (feat. 21 Savage),31710710,7971392,546862870,11160466.734693877,7,168,23739318,25.0,3.9780643079652838,144,49,7,31710710,1290,532
Drake,Jorja Interlude,12685902,3406896,28724346,7181086.5,38,149,9279006,4.921052631578948,3.723595319610578,144,4,38,12685902,1290,174
